feature,c,base_logppl,arm_logppl,delta_logppl,sign_opposite_logppl,base_keyword_hit,arm_keyword_hit,delta_keyword_hit,sign_opposite_keyword_hit
359,1.0,4.445861593882243,2.201974868774414,-2.2438867251078287,False,0.6333333333333333,0.7,0.06666666666666665,False
1344,1.0,5.5208391666412355,3.486659797032674,-2.0341793696085615,False,0.9666666666666667,1.0,0.033333333333333326,False
4317,1.0,4.355145724614461,3.6098296642303467,-0.7453160603841145,False,0.16666666666666666,0.16666666666666666,0.0,False
4398,1.0,5.31863694190979,4.158185815811157,-1.160451126098633,False,0.26666666666666666,1.0,0.7333333333333334,False
6587,1.0,5.507696493466695,3.9331605513890584,-1.5745359420776368,False,0.7333333333333333,0.9666666666666667,0.2333333333333334,False
6911,1.0,4.642797223726908,3.562810762723287,-1.079986461003621,False,0.4666666666666667,1.0,0.5333333333333333,False
7848,1.0,5.877863041559855,3.9824382146199544,-1.8954248269399003,False,0.2,0.3,0.09999999999999998,False
14891,1.0,5.1933200041453045,3.9540008942286176,-1.239319109916687,False,0.8666666666666667,0.9666666666666667,0.09999999999999998,False
15507,1.0,4.309838636716207,3.9047590017318727,-0.4050796349843342,False,0.0,0.03333333333333333,0.03333333333333333,False
15664,1.0,4.841157619158427,3.4664241552352903,-1.3747334639231363,False,0.9333333333333333,1.0,0.06666666666666665,False
17102,1.0,5.143382604916891,3.8689451773961383,-1.2744374275207524,False,0.3333333333333333,0.9,0.5666666666666667,False
23257,1.0,5.006562582651774,3.9966416358947754,-1.0099209467569983,False,0.26666666666666666,0.7666666666666667,0.5,False
359,1.5,3.1642854889233907,1.4427716871102652,-1.7215138018131255,False,0.2,0.3333333333333333,0.1333333333333333,False
1344,1.5,6.587676858901977,2.8157081723213198,-3.7719686865806574,False,0.9,1.0,0.09999999999999998,False
4317,1.5,5.164029343922933,4.136820864677429,-1.0272084792455036,False,0.36666666666666664,0.7333333333333333,0.36666666666666664,False
4398,1.5,6.42907894452413,4.91094369093577,-1.5181352535883592,False,0.06666666666666667,1.0,0.9333333333333333,False
6587,1.5,6.545743942260742,3.4350868423779803,-3.110657099882762,False,0.8,1.0,0.19999999999999996,False
6911,1.5,5.900172583262125,4.249080491065979,-1.651092092196146,False,0.3,1.0,0.7,False
7848,1.5,6.774360942840576,3.934480341275533,-2.839880601565043,False,0.2,0.36666666666666664,0.16666666666666663,False
14891,1.5,6.262852255503336,3.5293935616811116,-2.7334586938222247,False,0.7333333333333333,1.0,0.2666666666666667,False
15507,1.5,1.8906424542268117,2.2665968855222065,0.37595443129539485,True,0.0,0.0,0.0,False
15664,1.5,5.953914276758829,2.738156839211782,-3.2157574375470475,False,0.43333333333333335,1.0,0.5666666666666667,False
17102,1.5,6.221953344345093,5.214697202046712,-1.007256142298381,False,0.03333333333333333,0.9333333333333333,0.9,False
23257,1.5,6.709430344899496,4.549573945999145,-2.1598563989003505,False,0.2,1.0,0.8,False
359,2.0,2.136661779880524,1.0828734119733174,-1.0537883679072064,False,0.0,0.03333333333333333,0.03333333333333333,False
1344,2.0,6.8398193200429285,2.65623473127683,-4.183584588766099,False,0.6666666666666666,1.0,0.33333333333333337,False
4317,2.0,5.953251806894938,4.928038454055786,-1.0252133528391525,False,0.13333333333333333,0.8666666666666667,0.7333333333333334,False
4398,2.0,6.859190845489502,4.395372756322225,-2.463818089167277,False,0.0,1.0,1.0,False
6587,2.0,6.10467267036438,2.9700955907503763,-3.1345770796140036,False,0.4666666666666667,1.0,0.5333333333333333,False
6911,2.0,6.463280153274536,4.144495805104573,-2.318784348169963,False,0.1,1.0,0.9,False
7848,2.0,6.453631337483724,3.8487379133701323,-2.604893424113592,False,0.16666666666666666,0.5,0.33333333333333337,False
14891,2.0,7.241084973017375,3.137740608056386,-4.103344364960989,False,0.36666666666666664,1.0,0.6333333333333333,False
15507,2.0,1.3967510263125102,1.7112902402877808,0.3145392139752705,True,0.0,0.0,0.0,False
15664,2.0,4.552017609278361,1.8615373094876608,-2.6904802997907007,False,0.13333333333333333,1.0,0.8666666666666667,False
17102,2.0,6.682785193125407,5.725421627362569,-0.9573635657628383,False,0.03333333333333333,0.8333333333333334,0.8,False
23257,2.0,7.616453393300374,3.466204118728638,-4.1502492745717365,False,0.06666666666666667,0.9333333333333333,0.8666666666666667,False
