feature,c,base_logppl,arm_logppl,delta_logppl,sign_opposite_logppl,base_keyword_hit,arm_keyword_hit,delta_keyword_hit,sign_opposite_keyword_hit
359,1.0,4.363048815727234,4.5008247534434,0.1377759377161656,False,0.43333333333333335,0.43333333333333335,0.0,False
1344,1.0,5.547702232996623,5.653902133305867,0.1061999003092442,False,0.9666666666666667,0.9666666666666667,0.0,False
4317,1.0,4.421716340382894,4.465376925468445,0.04366058508555071,False,0.2,0.2,0.0,False
4398,1.0,5.322229162851969,5.516707547505697,0.1944783846537277,False,0.3,0.13333333333333333,-0.16666666666666666,False
6587,1.0,5.493352476755778,5.511421585083008,0.01806910832723041,False,0.43333333333333335,0.43333333333333335,0.0,False
6911,1.0,4.947955060005188,4.964444001515706,0.016488941510518274,False,0.26666666666666666,0.36666666666666664,0.09999999999999998,True
7848,1.0,5.891810655593872,5.882674678166707,-0.009135977427164654,True,0.13333333333333333,0.1,-0.033333333333333326,False
14891,1.0,5.021746246019999,5.053275911013285,0.03152966499328613,False,0.8666666666666667,0.8,-0.06666666666666665,False
15507,1.0,4.10716142654419,4.10716142654419,0.0,False,0.0,0.0,0.0,False
15664,1.0,5.105449684460958,5.207134246826172,0.10168456236521362,False,0.9,0.9,0.0,False
17102,1.0,5.1598912080128985,5.192934981981913,0.03304377396901437,False,0.23333333333333334,0.23333333333333334,0.0,False
23257,1.0,4.99003320535024,5.07448681195577,0.08445360660552925,False,0.36666666666666664,0.3333333333333333,-0.033333333333333326,False
359,1.5,3.274575916926066,4.063603862126668,0.7890279452006022,False,0.13333333333333333,0.26666666666666666,0.13333333333333333,False
1344,1.5,6.356317472457886,6.480307133992513,0.12398966153462698,False,0.9666666666666667,0.9666666666666667,0.0,False
4317,1.5,5.13676430384318,5.177378288904825,0.04061398506164515,False,0.2,0.26666666666666666,0.06666666666666665,False
4398,1.5,6.50127813021342,6.53221747080485,0.030939340591430664,False,0.03333333333333333,0.03333333333333333,0.0,False
6587,1.5,6.6885914007822675,6.6412773609161375,-0.04731403986613003,True,0.6666666666666666,0.7333333333333333,0.06666666666666665,False
6911,1.5,6.0930607159932455,5.93871579170227,-0.15434492429097535,True,0.2,0.16666666666666666,-0.033333333333333354,True
7848,1.5,6.749084949493408,6.710365962982178,-0.03871898651123029,True,0.16666666666666666,0.13333333333333333,-0.033333333333333326,True
14891,1.5,6.498346471786499,6.477163441975912,-0.021183029810587506,True,0.6333333333333333,0.6666666666666666,0.033333333333333326,False
15507,1.5,1.742042225599289,1.7418889145056407,-0.00015331109364824513,True,0.0,0.0,0.0,False
15664,1.5,5.993053960800171,6.081081136067708,0.08802717526753767,False,0.43333333333333335,0.36666666666666664,-0.06666666666666671,True
17102,1.5,6.225053564707438,6.329233201344808,0.10417963663736973,False,0.1,0.1,0.0,False
23257,1.5,6.799249219894409,6.917793575922648,0.11854435602823887,False,0.13333333333333333,0.1,-0.033333333333333326,True
359,2.0,2.2967101454734804,3.268691722551982,0.9719815770785014,False,0.0,0.06666666666666667,0.06666666666666667,True
1344,2.0,7.025275214513143,6.872212727864583,-0.15306248664855993,True,0.6666666666666666,0.5333333333333333,-0.1333333333333333,False
4317,2.0,6.031586138407389,5.997431532541911,-0.03415460586547869,True,0.2,0.16666666666666666,-0.033333333333333354,False
4398,2.0,6.733969243367513,6.702337121963501,-0.03163212140401228,True,0.0,0.03333333333333333,0.03333333333333333,True
6587,2.0,6.211942593256633,6.3166730562845865,0.10473046302795375,False,0.5333333333333333,0.4666666666666667,-0.06666666666666665,False
6911,2.0,6.704061651229859,6.6902069568634035,-0.013854694366455256,True,0.1,0.1,0.0,False
7848,2.0,6.693846766153971,6.616333278020223,-0.07751348813374825,True,0.13333333333333333,0.13333333333333333,0.0,False
14891,2.0,7.4050571123758955,7.376943365732829,-0.02811374664306676,True,0.36666666666666664,0.36666666666666664,0.0,False
15507,2.0,1.3888040403525035,1.4015270253022512,0.012722984949747662,False,0.0,0.0,0.0,False
15664,2.0,4.7960957010587055,5.289952913920085,0.4938572128613794,False,0.13333333333333333,0.1,-0.033333333333333326,False
17102,2.0,6.653599373499552,6.632056935628255,-0.021542437871296727,True,0.03333333333333333,0.03333333333333333,0.0,False
23257,2.0,7.481749312082926,7.402405627568563,-0.07934368451436313,True,0.1,0.0,-0.1,False
