token_id,token_str,count,base_mean,delta_mean
3597, writing,22,-4.800302758812904,-4.082918959585102
3296, fans,32,-3.925365407951176,-4.080643857829273
4488, signed,23,-4.112379242544589,-4.072485257749972
4479, Union,40,-2.458166754925628,-4.070913099562745
1492, book,38,-2.787127546146573,-4.067673867113435
4902, crisis,29,-3.0509116456940255,-4.058495043423669
3203, Facebook,66,-2.943435570983583,-4.049920663438653
3451, career,35,-3.2295713127723764,-4.045965920920883
1257, fun,22,-4.644715393131429,-4.045529606667433
2444, students,29,-2.1798499997319847,-4.033331294511926
5073, Hillary,37,-3.351973842917564,-4.02052785256072
3794, India,38,-2.71587287121771,-3.9905634209035745
3139, capital,21,-4.294376144806544,-3.9757818054585234
3348, paper,29,-4.168816760824672,-3.974747948476981
2863, chance,22,-2.598578249612315,-3.9357304981994354
598, app,29,-3.412642187984853,-3.8709961084713194
2031, Europe,42,-3.6518583782904206,-3.8692324272401275
5018, Bank,29,-1.8607319441572803,-3.8622610618090376
3186, products,31,-3.1934357223010834,-3.8515077488076304
128,�,31,-1.9287872141407383,-3.834449623861621
1575, cost,35,-3.562934046132224,-3.833662027972085
1074, team,118,-3.0713827357848444,-3.8281854870571292
6403, university,21,-3.957489851684797,-3.8181130339701976
3015, vote,61,-2.811077737661659,-3.8063997555463036
2692, Israel,44,-3.1999220732329623,-3.78792130902399
6123, CEO,22,-3.6723523824052378,-3.785096788270907
3708, drive,25,-4.5622373879700895,-3.7821231829375037
3850, letter,22,-2.7820197061042893,-3.7663766807791865
2678, countries,34,-2.77394959081293,-3.7430281523779474
3195, TV,34,-4.799677322016043,-3.74060279569205
5417, sea,22,-4.137575795704668,-3.734727516770363
3650, store,27,-3.367055284066333,-3.7340584326949386
2708, article,30,-2.609259236487075,-3.710155349341706
2494, rate,23,-1.7385491521057228,-3.7061929988229405
4446, voters,34,-2.675118433475933,-3.7023473703576357
3612, thinking,21,-4.005617941419284,-3.695970121593702
4787, presidential,25,-3.9710269713401796,-3.69136864900589
3394, Russian,26,-3.748824186049975,-3.690460285315147
3298, global,38,-4.888947788037751,-3.687587323941682
3288, natural,22,-4.4506842771714386,-3.6728225939653143
3662, administration,29,-2.4533831440875757,-3.664504254204703
3822,wood,23,-1.2091099771793739,-3.6416940718564037
2292, position,34,-3.5917122740955914,-3.635977840598892
3516, guy,29,-3.7688086156187386,-3.6294954193049462
966, point,65,-2.741510485356244,-3.618809217085632
1687, tax,37,-3.168008612594693,-3.6008762951084488
260,re,154,-1.829433880433026,-3.5719555490820323
2872, match,21,-5.981724540392558,-3.5597258919761297
2422, military,28,-3.51896618945258,-3.554302087851933
1910, market,45,-3.25975475382422,-3.547828533202927
1499, country,104,-2.046944033179898,-3.5435614475863986
1255, result,28,-3.264406895264983,-3.5288878580821414
3278, poll,33,-3.244734911756082,-3.5281820852648127
2214, field,29,-3.7908444753523107,-3.523794850768448
3009, Twitter,36,-3.0921355078397834,-3.5181660674732287
1393, interest,33,-3.7404859059800706,-3.5125749767616843
1429, process,54,-2.6638318595510944,-3.511538913128552
2835, round,48,-3.2240918223493886,-3.4981648170020585
2168, series,70,-3.6475365572742056,-3.4848592530403812
2861, worth,22,-4.224875755290586,-3.4773813685698602
1398, class,30,-4.4021364813049635,-3.464041347801685
3037, technology,31,-4.333961844444275,-3.441388287851887
2033, amount,34,-3.4777722165865055,-3.438642545658
3176, financial,29,-4.629224254906274,-3.430279886675195
5349, FBI,25,-4.228523840904236,-3.4228771638870237
2975, road,31,-3.860902702616107,-3.42066113314321
3096, board,27,-3.2938043539378903,-3.4203653447949804
5650, gay,22,-3.908339340578426,-3.411040693521499
3899, Michael,21,-4.3079400615644685,-3.394648507985819
2742, legal,47,-5.1284721351050315,-3.3818035839085887
2173, points,46,-1.8112494246224347,-3.3692821380479825
2408, difficult,22,-4.1739885089072315,-3.3615104136141865
2822, buy,47,-2.6480166639419314,-3.3611223919594537
2568, energy,46,-3.440012511189865,-3.360591150658286
4540, candidate,21,-1.7949680295728503,-3.339548293323744
3056, oil,40,-3.3031825253623537,-3.3377756584552114
2985, users,33,-2.8034329168484406,-3.336714509063203
4969, Korea,22,-0.7050900235031308,-3.331496683785438
2619, Black,23,-3.346813630379114,-3.307584821301609
1893, president,66,-2.8562293251002715,-3.295856781677823
4896, investment,25,-4.28959881901741,-3.294820965528488
2351, National,44,-3.7214471957730977,-3.2879809694026
1351, list,31,-3.816170924253041,-3.2857680002287513
4133, resources,26,-4.271379982336209,-3.2753528009813566
2057, food,57,-3.5991771427685753,-3.2746145717407527
1700, record,40,-3.3487660602899267,-3.273020307975821
5491, Britain,23,-3.951331474858782,-3.267613282022269
447,�,3093,-5.231338344937952,-3.264184766014311
2311, Sen,21,-5.089213978676569,-3.261787760825384
2694, ability,21,-4.050652985061918,-3.2552278453395482
3265, population,30,-3.902739679813385,-3.253657941023509
1923, campaign,60,-3.035515942176183,-3.247782015800476
4785, worse,26,-3.856372687822351,-3.241237065969752
1353, top,70,-3.730900993224616,-3.206142683832923
1459, current,45,-5.7263669384850395,-3.205385796229045
3194, written,22,-4.421501929109747,-3.202910108999773
1366, data,46,-3.4507090565950973,-3.198777604362239
261,on,63,-2.047431878918562,-3.1969311158734075
3988, kids,37,-4.471637279600711,-3.1732846095755294
5481, Bur,21,-2.4216134036015275,-3.171155383317022
2267, research,61,-3.6468557455256336,-3.1691676335500887
4495, conference,23,-2.8699998640171858,-3.165171710045442
3884, credit,24,-3.8892154950566087,-3.1617049681105223
1203,less,29,-1.992635523605337,-3.1601369153318837
3199, published,40,-3.271543287858367,-3.1548224989324813
1810, War,25,-1.9074599579849747,-3.152805980654666
2056, media,66,-3.1403798236455205,-3.152042230746398
1808, question,37,-3.027971994509367,-3.1488418238036133
1080, system,74,-2.315052396863246,-3.147826764814405
4635, produced,24,-5.1119028677543,-3.143462245663007
1109, fact,56,-2.7531397047922446,-3.1383348827844855
3925, individuals,27,-5.084480753651372,-3.136045076228955
3230, international,34,-4.80160035543582,-3.133619093719651
1695, available,57,-2.393935028543765,-3.121002822838164
1181, state,122,-3.6168721232899146,-3.1203845292177115
3071, election,53,-2.5784356511826187,-3.118885044854152
88,y,79,-1.3885056943037588,-3.111620710831981
2785, potential,28,-4.587332879858358,-3.1055387418184957
3277, nation,26,-4.199604236162626,-3.089814864672147
4268, drop,21,-4.0518277649368555,-3.089522458967709
2562, easy,39,-4.064373584129871,-3.0853816125637445
2045, looking,40,-4.629325146600604,-3.0787646699696776
494,ie,49,-1.4355882831426856,-3.077752321976064
2260, national,35,-5.011710254947788,-3.075312158578475
1730, deal,57,-3.237727640229359,-3.0705073650991705
3484, costs,35,-3.3186288762305463,-3.068929340477501
1628, project,53,-3.638080951162473,-3.0680701789020053
2605, Clinton,78,-2.009218366736045,-3.0658562487224117
3315, medical,26,-5.297970050990653,-3.0649742952171852
2276, general,51,-3.8161914619119544,-3.0638983890747506
3442, California,38,-3.3192919275943975,-3.0622073989484067
3961, School,24,-1.8174648836332683,-3.0586363668165486
2947, Post,30,-2.599590047157229,-3.057686382327059
1917, problem,68,-3.328509499811951,-3.0374862561550207
448,out,21,-2.285432657526274,-3.0328229718198556
1073,co,23,-1.5343134383374886,-3.029956348565579
1241, level,52,-2.2468658529866774,-3.0268461155132034
87,x,32,-1.3685689704889228,-3.0248427552705834
2732, Department,40,-1.5929192065785174,-3.0208912268688435
5052, judge,22,-3.78073662773452,-3.0147074462676593
2717, federal,44,-5.021035216071389,-3.006393486803229
2097, House,63,-2.330388810653988,-2.990939163981469
1535, health,67,-3.1660952850509045,-2.9857143459480198
4065, crime,28,-2.3142768051475286,-2.9853438061795066
1919, social,52,-4.423976732561221,-2.9820747564618406
1636,ley,22,-0.7447826472538178,-2.9799731309775863
1793, God,27,-2.8348906189203262,-2.975392339958085
3399, Americans,39,-3.5038535564373703,-2.9744640711026316
2042, black,58,-3.840299336047008,-2.973820788079295
2607, office,42,-1.6435154002780716,-2.972107066240693
3781, analysis,21,-4.3194733162720995,-2.949512466078713
251,�,849,-3.630767354013857,-2.931037269415854
2486, Obama,80,-2.531464065001637,-2.9297262300780855
3052, website,30,-3.1019915605584782,-2.92713791479667
2974, levels,26,-2.6989732410472174,-2.9258641345569716
1803, press,37,-4.825024290973119,-2.9200633906167806
1410, plan,47,-3.1496051957711892,-2.9152802861038043
1877, low,42,-5.051885327634712,-2.914229274283917
2635, White,38,-4.749144887992818,-2.911028766563456
2239, step,24,-2.786998371904095,-2.903349776441852
3306, necessary,21,-4.7924462386540005,-2.9025384925660633
3599, starting,21,-5.459327868052891,-2.901894240152269
2858, environment,25,-3.6876506704092025,-2.90161730825901
444,ies,39,-0.3837793550815266,-2.9005681086997264
512, ad,25,-3.4442873062193393,-2.8951486526429657
1510, million,104,-1.0277186680267243,-2.8932280601248537
3592, society,32,-4.081340792006813,-2.884880153113045
5006, cars,25,-3.657973437309265,-2.8843210220336917
3164, approach,21,-4.258141001065572,-2.8815322319666548
3418, County,35,-1.243829003402165,-2.881388781751905
8836,í,24,-1.4222766233239479,-2.872583927654583
1790, short,40,-4.13831004363019,-2.8654855235246943
3967, positive,22,-4.9366216171871535,-2.8614391901276326
2520, South,27,-4.79931405628169,-2.8454949425326452
3362, Paul,21,-4.958017571183431,-2.8437207250528793
3923, stories,26,-3.9916855530094697,-2.842713757432648
2342, watch,32,-2.9354934482453245,-2.829123469224214
2457, final,37,-3.751637409718053,-2.8273684373880554
2811, average,45,-3.0060981448325848,-2.8269531591898867
3482, UK,53,-3.300679918730034,-2.81942192226086
1176, power,71,-4.179702754677634,-2.817489603579431
2219, common,40,-5.214970203216216,-2.812396041576722
3210, standard,21,-5.292762272348184,-2.810925434099599
417,el,41,-1.7599621911550214,-2.809409516218982
2495, pretty,22,-5.231535976583308,-2.8090458783236407
2482, results,33,-3.8308097395029934,-2.807900520888242
3573, particularly,29,-5.66764260982645,-2.800373636443039
1029, high,87,-4.653097744278767,-2.7944089479389174
2546, size,24,-2.9897662694177902,-2.7915103142537796
1994, key,40,-4.979987233877182,-2.786701101064682
1964, political,77,-4.586391769059293,-2.7844580291927636
5454, Cup,35,-0.8042137593579745,-2.782307108756088
1621, story,62,-3.3134643765600145,-2.781739499567324
1138, met,30,-3.897758524616559,-2.780568717916807
4047, highly,25,-5.580183632560074,-2.776443097405136
2300, matter,39,-2.5598324838763054,-2.7744460003659466
4045, overall,26,-4.972572970848817,-2.761506041655174
3833, pressure,23,-4.372062570374945,-2.756911608188048
3951, lines,24,-4.731295478355605,-2.756778451788705
2059, University,69,-2.0138634461572096,-2.7533445305433935
4842, Chicago,23,-4.163614086482836,-2.749642848968506
395,est,27,-1.2070372722594171,-2.7464436522547393
2695, content,26,-5.066946175235969,-2.743221279520255
4819, politics,25,-3.9729728600382805,-2.7396952870488165
3660, modern,21,-5.555660997118268,-2.739086105709985
4581, spending,27,-4.90480418448095,-2.736036443048053
3653,men,22,-1.1320782949385995,-2.7354479111646386
83,t,413,-0.6240457990196208,-2.7349933600345637
85,v,28,-3.233180454333446,-2.7326795761473472
315,ut,22,-2.040166793600127,-2.72559216716168
2438, code,23,-3.7306195465118988,-2.717425004943557
2823, shot,38,-3.7669974933623482,-2.699116333387792
2450, policy,46,-3.8913923824691903,-2.689876267565009
1573, word,32,-3.938845012231468,-2.6869440042537462
1895, access,40,-4.0354877460747955,-2.6805181276053194
2472, total,31,-4.4586989842054825,-2.680499865072629
540,able,35,-1.6208086532657036,-2.679401496693026
3074, situation,37,-3.771270427177188,-2.666898929761767
5197, coverage,22,-2.6840756946582007,-2.660377168731595
1607, expect,31,-4.374691801686441,-2.654451562512305
1103, real,62,-4.993363461970735,-2.6519458189939007
3227, production,32,-5.160521324723959,-2.6449391953647137
4041, League,21,-2.7262801167546837,-2.6389537588790213
3859, platform,24,-4.546068588892619,-2.6304021676381426
3250, Park,24,-1.754678422541474,-2.627905724613811
2720, interview,28,-2.0925902418260063,-2.627461470397455
3894, Well,21,-5.414293118885586,-2.6248006025950117
2192, probably,35,-4.7920103440859485,-2.6240408491343263
7432, threats,22,-3.1621705446582795,-2.6229804316853085
2829, simple,41,-3.7172480354130997,-2.6186732702956697
2911, hope,23,-4.538742505985757,-2.6168713103169985
4485, rise,27,-2.0477906013149076,-2.6152476789602255
1245, effect,33,-2.88157229263787,-2.610929656181146
2081, true,24,-4.817630548068943,-2.609117822061913
2298, pick,21,-3.926030907779932,-2.605370558975708
1099, law,76,-2.379786502585232,-2.6007197179531336
1498, able,68,-2.2398119013059308,-2.5834729841566615
301,st,43,-1.4762102636565497,-2.5828407418164208
1524, school,56,-3.5369250234299607,-2.559294697171676
4426,pm,43,-0.9027780978128227,-2.5584583977984567
1692, human,50,-4.667140253794496,-2.547009245145018
1230, government,128,-3.2650868018099573,-2.540981943864608
2266, red,22,-5.721287074414167,-2.5404864685101947
2776, relationship,37,-2.609974955082745,-2.5377333964649087
583, per,83,-2.551175652868507,-2.5330789667183917
2884, via,30,-6.200786478444934,-2.5294683385640386
892, think,126,-2.51943321375265,-2.528660045581914
2126, idea,44,-3.3299128954214128,-2.527380723929541
3073, looks,29,-4.453568840848988,-2.5181046066613035
3645, investigation,28,-2.990403512226684,-2.513434462781463
1966, former,59,-4.797449511681068,-2.508095274852999
3275, message,26,-4.004204070052276,-2.505260881609641
6994, prime,26,-5.517365941634545,-2.4928733477225675
1807, thought,45,-4.360624153084225,-2.4921448085043165
1884, likely,63,-4.024853064545563,-2.4866943949508293
992,led,22,-0.7901403065532743,-2.483669466574528
38,G,45,-2.7792507765704713,-2.4764841551071086
989, report,69,-2.6727839438194083,-2.473929934762081
1992, President,70,-4.2988521043211225,-2.473159483979855
4369, disease,27,-1.5792840665413275,-2.4666546305848494
3349, growth,28,-3.1822082764868225,-2.453745533046978
673, she,186,-2.0871327928090917,-2.4506494185683243
2491, running,44,-5.306623776189306,-2.447704480114308
2321, 2012,41,-3.5201683466027425,-2.442700076393965
1281, post,67,-4.604082307760923,-2.4413891376322834
1296, form,33,-3.15258366061431,-2.4403642125879275
3259, workers,29,-2.454253884995806,-2.4305866198806925
1622, season,74,-2.4261734021085823,-2.425684407291654
1705, news,73,-3.6452184875100238,-2.4254245291661776
1627, line,43,-3.7525290669392803,-2.4206471579023474
4664, senior,24,-3.8930624226729074,-2.4204124907652536
960,—,150,-3.969410788702468,-2.4187948172415292
293,le,49,-1.6270295380102708,-2.4182251483618935
3114, looked,21,-4.4626602956226895,-2.417557392801557
2156, house,21,-3.132986918091774,-2.4140910782984326
1471, Or,25,-4.8260094356536865,-2.4089543056488036
720, $,238,-1.6493733014567549,-2.407424469518293
905, show,99,-3.983931396336758,-2.404342847376194
576,ile,28,-1.412559865442745,-2.4027867954480047
1672, example,46,-1.5741937095704286,-2.3938389077134756
3215, foreign,36,-4.945287586086327,-2.3908823223577604
4077, green,22,-4.1081217283552345,-2.3854418911717152
1592, win,25,-3.5872902482748033,-2.3849858742952343
5471, opposition,32,-5.298683822154999,-2.3828839361667633
79,p,28,-2.719258047259895,-2.372648602465883
2672, required,29,-3.6535587042072337,-2.3591675032813364
3729, certainly,22,-5.910234761170366,-2.358199701051821
2826, played,36,-3.587254470718714,-2.3570218753819874
2393, file,21,-2.189948224967035,-2.355168561478855
2726, serious,26,-3.3379404136481194,-2.3481626277073073
2866, speed,23,-4.499840100660272,-2.3474508065568367
1327, hard,54,-4.370849026022134,-2.3449411287351882
4987, agreed,25,-4.485183181762696,-2.344240808486938
430,ra,22,-2.2518092657185416,-2.342071924104609
607, her,249,-1.9338078384757993,-2.3408004817927828
1085, lead,32,-3.8242356472474057,-2.3406691408890765
5085, residents,29,-3.661503901769375,-2.3395245907635522
2526, risk,39,-3.150813176147401,-2.335401505834829
2663, cases,37,-2.365166667748142,-2.3320346615604453
2071, issue,67,-3.333602874179687,-2.3254757291805035
2842, ways,32,-2.7610170268908405,-2.3221089127018786
3877, charge,25,-3.399479829221964,-2.317689635008574
1108,ness,29,-1.3325493870536869,-2.317317996131445
804, look,69,-3.287592504549732,-2.3120272347477755
3280, answer,27,-3.402040834480431,-2.3084404736442528
3271, David,34,-5.075869758120355,-2.3027776674750973
1263, big,67,-4.971302495741132,-2.2925417380991266
2488, @,22,-3.0159699901599777,-2.2872828910635277
4,%,114,-0.7569754972857098,-2.286687884683871
3511, yourself,24,-3.8194580792138972,-2.2863284479826693
3896, rule,21,-4.155862544618902,-2.2747548559591886
710,ne,32,-2.252960426957202,-2.27091000800408
1762, working,59,-4.548606304799096,-2.261656326762701
3352, plans,33,-4.446356181323416,-2.2596703438850287
316,et,22,-0.8138965820762678,-2.2531754155689585
2407, quite,35,-5.901281826836723,-2.2525569847651887
2159, World,61,-2.4643495468333074,-2.243718792717774
1630, control,44,-3.328683763562532,-2.240852123136971
1812, State,57,-2.3658692384661553,-2.237726558702426
0,!,92,-3.6258049507801924,-2.236226218617483
2258, North,33,-3.9695647634340054,-2.2355210017977343
1502, order,44,-2.5780161611566488,-2.234723352996463
3782, Times,21,-1.6585688347141037,-2.2302672418577245
2008, video,49,-3.1169246150541823,-2.229844081111024
3146, numbers,25,-4.257684808522463,-2.228594898432494
569, V,31,-4.8131293428521005,-2.221238910671203
3081, quality,25,-5.110842208862305,-2.220325593948364
2060, single,49,-4.4904439246700125,-2.2177071241775943
1738, reason,37,-3.5706063375581762,-2.2157172194707226
2910, blood,24,-3.30172346169032,-2.2131108826967343
2712, playing,32,-4.714524434879422,-2.2123057078570127
4845, marriage,22,-1.503991006619551,-2.2046251363036307
3812, toward,27,-3.2312102141203702,-2.19890198442671
4858, massive,34,-6.235978056402767,-2.197222373064826
400,th,84,-0.9505507201365184,-2.1968396815528175
785,com,37,-0.38053021543129106,-2.195444627265789
2669, Washington,50,-3.1452196956123224,-2.1946603558515196
1578, United,82,-1.8190483870030887,-2.184236319026861
657, 0,54,-1.9598087160675615,-2.182741415997346
1949, try,49,-3.918954374146296,-2.1825098231974134
2460, friends,29,-3.0553027031750513,-2.1728225936149728
1266, best,92,-3.2410132702055345,-2.170931216319213
1517, thing,64,-2.2114956303757936,-2.1675452825820685
1375, She,50,-3.1685614508390425,-2.167317474484444
1337, care,36,-3.558653439188169,-2.1643798068786664
3759, Donald,30,-2.5599953162794313,-2.1643779120718434
1175, war,30,-3.8852788998202112,-2.162739575801728
4046, speech,29,-1.6861415153433537,-2.1577766396362206
2877, living,27,-4.388904130017316,-2.1542135697823985
2630, wrote,38,-4.120393531887155,-2.1425702022878745
1479, free,76,-4.253796160229524,-2.134585466178435
53,V,38,-3.6468746520480826,-2.133442983864562
1411, percent,97,-0.5525561578658208,-2.130062508324795
1303, #,24,-4.099787144717993,-2.1263768882975755
3403, conditions,26,-3.6117961874518256,-2.1133985028673825
3818, officer,31,-1.311069052906767,-2.111977269452426
2456, words,30,-2.936642336457347,-2.103642968724792
1183,'ll,37,-2.4031719871469446,-2.098667276872171
2253, America,52,-3.5723444905776818,-2.093121476435604
1321, information,51,-3.040314956038606,-2.0864911278088885
5658, Thomas,28,-5.291778592924986,-2.0855999027511904
325,se,23,-2.903167925461236,-2.0855782752674394
1744, possible,67,-3.301599617799116,-2.083709535173227
1042,ism,42,-0.9005674528972512,-2.083527130665191
2112, discuss,21,-3.0482229860056016,-2.0818719282036735
1048, person,43,-3.114887453799764,-2.0770604305380824
2761, problems,34,-3.235868069692515,-2.074277595267631
4884, issued,23,-3.7672717266756557,-2.0685130299433414
3307, details,25,-4.49527182161808,-2.0680976849794392
2440, higher,32,-4.458085214719176,-2.067079957574606
3452, latest,31,-3.4656362373615623,-2.063913634360013
2839, private,32,-5.672622997095459,-2.0551725074037677
2191, Act,35,-0.9783426815311291,-2.0548101477923666
10571, km,23,-1.2339392229509742,-2.0500386328557907
1023,ists,32,-0.9123279197283409,-2.0403256997324206
247,�,2020,-1.8204890496485076,-2.0328056480818244
1633, air,33,-4.636508683250709,-2.032017691681782
514, us,105,-2.4238961305093696,-2.027372885657159
1944, present,24,-4.97199347615242,-2.0197035173575086
1785, event,43,-2.8804147897591426,-2.0187504136458383
1598, clear,55,-4.149698339572007,-2.0166645789349626
2119, room,25,-4.128883928656578,-2.0079299217462534
1283, seem,21,-3.596457694258009,-2.0071073855672563
1839, won,47,-4.1215597628913025,-2.005295275690708
2370, evidence,33,-2.866720610234717,-2.0033027563935546
77,n,56,-2.48063191534389,-2.0022571267589746
1833, understand,35,-3.7371827870607377,-1.9948755813496448
368,em,23,-2.3566464652666306,-1.99206669170302
2832, hands,21,-3.0115290765783618,-1.9916127821696659
1757, John,32,-4.070203538088208,-1.990067494066352
4381, agreement,22,-3.962291132150726,-1.9876320343464609
273,or,67,-2.2288504041272645,-1.9821743381334773
609, Ch,23,-3.484226444169231,-1.9808129697390222
7638, reporters,21,-4.263184638250442,-1.9759049472354704
2089, bad,33,-3.7248105151635227,-1.9717565099849845
4094, biggest,31,-4.428152445823915,-1.9698375348121893
4172, families,23,-4.229617228974467,-1.969685402901276
4054, failed,25,-4.553178033828735,-1.9696434879302975
375,od,26,-1.5439909615857128,-1.9580156022737776
2000, mind,33,-2.3927870252942243,-1.9570727093078228
1051, sign,25,-4.0911023044586186,-1.9570362210273737
2651, forward,38,-2.3501773966035167,-1.9546463841229285
3111, worked,24,-4.814638063311577,-1.9528189549843473
3715, scene,30,-2.906208373978734,-1.9523764253904425
3693,.[,33,-4.037764354185625,-1.9521264162930567
2968, popular,24,-6.172336019575596,-1.9470528389016781
1107, really,81,-4.9361057261258,-1.9448584603306687
711, play,65,-3.6375998980723896,-1.9430124385998795
2723, source,36,-3.8698502269851613,-1.9387815035911946
1171, public,94,-4.132855016460761,-1.9302339573252079
2331, seems,38,-4.947781136161403,-1.9288896322250366
1751, children,62,-2.734911699929545,-1.9276005130621696
666,ian,31,-1.0851444470294331,-1.9259930679165276
2003, future,53,-3.4961865128211254,-1.925199065849466
2592, especially,24,-4.517656897505124,-1.9219072212775554
3119, property,22,-4.236260800199076,-1.9198019057512283
415,ant,27,-1.041071796996187,-1.9193316841227461
3576, London,31,-3.7047615566501215,-1.9116838232223548
2138, rather,27,-6.062913391325209,-1.9076264964209662
2406, coming,39,-4.588552428743778,-1.9056222901130333
396,ist,37,-0.9716202733059716,-1.9050050024619651
2211, 2013,50,-3.782640989050269,-1.9034985087066891
620,ach,32,-1.1986261980167114,-1.8998403557085908
2383, significant,26,-5.316185919173922,-1.899518112401263
3098, anti,42,-3.8033412460769926,-1.8978182112886794
3667, claims,29,-4.824258135310535,-1.8934758069186373
1104, support,89,-3.5445658382575838,-1.8901376549611593
1339, case,72,-2.927544488468104,-1.8895415715459323
2158, however,42,-4.0528807159280404,-1.886411189151529
5153, funds,21,-4.25865456036159,-1.8819376939818966
929,up,48,-1.8060143922023901,-1.8754416357381463
3741, majority,31,-2.468794711031801,-1.8751047781383199
2727, created,30,-4.552954977750778,-1.8748227099577592
3377, spent,24,-4.7406127799598226,-1.8738567982388004
2074, consider,27,-4.524725107131181,-1.8680149129143464
1998, experience,38,-3.952779894645669,-1.8656018258219484
1643, bit,41,-4.142029890745151,-1.863157607614994
1445, move,39,-4.450292683564699,-1.8620972342980222
1100, read,39,-4.261155864427938,-1.8611240669094675
74,k,50,-1.7523476712084085,-1.8593236296200482
2187, whole,32,-3.96171351353496,-1.8532717779444283
1688, major,51,-5.213399727554882,-1.8508962936261124
3878, Great,30,-5.378505234668652,-1.8389482947687306
