feature,c,base_logppl,arm_logppl,delta_logppl,sign_opposite_logppl,base_keyword_hit,arm_keyword_hit,delta_keyword_hit,sign_opposite_keyword_hit
359,1.0,4.445861593882243,4.487070314089457,0.041208720207214,True,0.6333333333333333,0.4666666666666667,-0.16666666666666663,True
1344,1.0,5.5208391666412355,3.7020911455154417,-1.8187480211257938,False,0.9666666666666667,1.0,0.033333333333333326,False
4317,1.0,4.355145724614461,3.784166995684306,-0.5709787289301551,False,0.16666666666666666,0.13333333333333333,-0.033333333333333326,True
4398,1.0,5.31863694190979,4.214187033971151,-1.1044499079386387,False,0.26666666666666666,0.9666666666666667,0.7,False
6587,1.0,5.507696493466695,5.078623056411743,-0.42907343705495204,False,0.7333333333333333,0.9666666666666667,0.2333333333333334,False
6911,1.0,4.642797223726908,3.7416768074035645,-0.9011204163233435,False,0.4666666666666667,1.0,0.5333333333333333,False
7848,1.0,5.877863041559855,5.373877302805583,-0.5039857387542721,False,0.2,0.2,0.0,False
14891,1.0,5.1933200041453045,4.042805198828379,-1.1505148053169254,False,0.8666666666666667,0.9666666666666667,0.09999999999999998,False
15507,1.0,4.309838636716207,4.171569991111755,-0.13826864560445173,False,0.0,0.1,0.1,False
15664,1.0,4.841157619158427,4.655947025616964,-0.18521059354146274,False,0.9333333333333333,0.8333333333333334,-0.09999999999999998,True
17102,1.0,5.143382604916891,4.306217726071676,-0.8371648788452148,False,0.3333333333333333,0.8333333333333334,0.5,False
23257,1.0,5.006562582651774,4.160269705454509,-0.8462928771972651,False,0.26666666666666666,0.6666666666666666,0.39999999999999997,False
359,1.5,3.1642854889233907,2.6423055370648703,-0.5219799518585204,False,0.2,0.13333333333333333,-0.06666666666666668,True
1344,1.5,6.587676858901977,3.689483384291331,-2.8981934746106464,False,0.9,1.0,0.09999999999999998,False
4317,1.5,5.164029343922933,4.490596230824789,-0.6734331130981444,False,0.36666666666666664,0.6666666666666666,0.3,False
4398,1.5,6.42907894452413,4.784091234207153,-1.6449877103169763,False,0.06666666666666667,1.0,0.9333333333333333,False
6587,1.5,6.545743942260742,5.503053919474284,-1.0426900227864584,False,0.8,1.0,0.19999999999999996,False
6911,1.5,5.900172583262125,4.396439858277639,-1.503732724984486,False,0.3,1.0,0.7,False
7848,1.5,6.774360942840576,6.407587464650472,-0.36677347819010375,False,0.2,0.23333333333333334,0.033333333333333326,False
14891,1.5,6.262852255503336,4.437464102109273,-1.825388153394063,False,0.7333333333333333,0.9666666666666667,0.2333333333333334,False
15507,1.5,1.8906424542268117,3.0418243050575255,1.151181850830714,True,0.0,0.0,0.0,False
15664,1.5,5.953914276758829,5.781301482518514,-0.17261279424031528,False,0.43333333333333335,0.7,0.2666666666666666,False
17102,1.5,6.221953344345093,5.570104932785034,-0.6518484115600591,False,0.03333333333333333,0.6333333333333333,0.6,False
23257,1.5,6.709430344899496,4.515396602948507,-2.1940337419509888,False,0.2,0.8666666666666667,0.6666666666666667,False
359,2.0,2.136661779880524,1.8479810098807017,-0.2886807699998222,False,0.0,0.06666666666666667,0.06666666666666667,False
1344,2.0,6.8398193200429285,3.4344239791234332,-3.4053953409194953,False,0.6666666666666666,1.0,0.33333333333333337,False
4317,2.0,5.953251806894938,5.0369680245717365,-0.9162837823232017,False,0.13333333333333333,0.7333333333333333,0.6,False
4398,2.0,6.859190845489502,4.487677892049153,-2.371512953440349,False,0.0,1.0,1.0,False
6587,2.0,6.10467267036438,5.8446451187133786,-0.26002755165100133,False,0.4666666666666667,0.9666666666666667,0.5,False
6911,2.0,6.463280153274536,4.407792019844055,-2.0554881334304813,False,0.1,1.0,0.9,False
7848,2.0,6.453631337483724,6.398976373672485,-0.05465496381123902,False,0.16666666666666666,0.2,0.033333333333333354,False
14891,2.0,7.241084973017375,3.9108191172281903,-3.3302658557891847,False,0.36666666666666664,1.0,0.6333333333333333,False
15507,2.0,1.3967510263125102,1.649761438369751,0.25301041205724073,True,0.0,0.0,0.0,False
15664,2.0,4.552017609278361,5.713561522960663,1.1615439136823014,True,0.13333333333333333,0.3,0.16666666666666666,False
17102,2.0,6.682785193125407,6.675009298324585,-0.007775894800822414,False,0.03333333333333333,0.6,0.5666666666666667,False
23257,2.0,7.616453393300374,3.7610722303390505,-3.855381162961324,False,0.06666666666666667,0.9666666666666667,0.9,False
