feature,c,cos,c_matched,fix_logppl,fix_concept,naive_logppl,naive_concept,matched_logppl,matched_concept
10134,2.0,0.9113994836807251,1.8227989673614502,5.004940211772919,0.0,6.456087334950765,0.03333333333333333,6.659055805804413,0.03333333333333333
10134,2.5,0.9113994836807251,2.2784987092018127,4.758379220962524,0.0,6.2011039574941,0.0,6.314062251971565,0.01476675271987915
10134,3.0,0.9113994836807251,2.7341984510421753,4.110622803370158,0.0,6.087667608261109,0.0,6.1479707229296086,0.0
12625,1.0,0.8311998248100281,0.8311998248100281,4.690371298789978,0.9,5.845081170399983,0.3333333333333333,5.237330180552893,0.2883199532826741
12625,1.25,0.8311998248100281,1.038999781012535,5.661266239484151,0.9333333333333333,6.621902147928874,0.2,5.966264562438264,0.31253345012664796
12625,1.5,0.8311998248100281,1.2467997372150421,6.03085618019104,1.0,7.071293242772421,0.16666666666666666,6.6119580228690324,0.20170680681864422
12625,2.0,0.8311998248100281,1.6623996496200562,5.3908337195714315,1.0,7.021221907933553,0.03333333333333333,7.05503010830474,0.12336009343465168
12625,2.5,0.8311998248100281,2.07799956202507,5.151095684369405,0.9666666666666667,6.852568340301514,0.0,6.994912099115024,0.028133362531661987
12625,3.0,0.8311998248100281,2.4935994744300842,4.1369699239730835,0.6666666666666666,6.679020023345947,0.0,6.854727283245687,0.0004267017046610533
13178,1.0,0.9050635099411011,0.9050635099411011,3.967668358484904,0.8,4.310605049133301,0.5333333333333333,4.189714088683218,0.4637132406234742
13178,1.25,0.9050635099411011,1.1313293874263763,4.108379554748535,0.8333333333333334,4.882918977737427,0.7,4.611251599769952,0.6208862582842509
13178,1.5,0.9050635099411011,1.3575952649116516,3.918078847726186,0.9666666666666667,5.337777757644654,0.9,5.078681581423462,0.7860762119293213
13178,2.0,0.9050635099411011,1.8101270198822021,3.5154777646064757,1.0,6.379407318433126,0.9333333333333333,5.983852700661726,0.9206751346588135
13178,2.5,0.9050635099411011,2.2626587748527527,3.2396633783976236,1.0,6.981602398554484,0.9666666666666667,6.695750962367188,0.9508439183235169
13178,3.0,0.9050635099411011,2.7151905298233032,3.704035226504008,1.0,7.577065881093343,0.8666666666666667,7.237878603150417,0.923628560702006
14067,1.0,0.7804915904998779,0.7804915904998779,3.9618667443593343,1.0,4.961492919921875,0.8,4.562527184485157,0.6975627422332764
14067,1.25,0.7804915904998779,0.9756144881248474,4.109767031669617,1.0,5.527216506004334,0.9666666666666667,4.917171229917257,0.7886200944582622
14067,1.5,0.7804915904998779,1.170737385749817,4.087525184949239,1.0,6.027845811843872,0.9333333333333333,5.347853584500797,0.9138249238332112
14067,2.0,0.7804915904998779,1.5609831809997559,3.3449379563331605,1.0,7.1598842938741045,1.0,6.165916427140549,0.9414644241333008
14067,2.5,0.7804915904998779,1.9512289762496948,2.1087177217006685,0.9333333333333333,7.5232996622721355,1.0,7.049462942487393,0.9934971968332926
