arm,c,nll,top1_acc,n_features,nll_delta_vs_c0,acc_delta_vs_c0
shared,0.0,3.1771211894914217,0.4066470588235294,4,0.0,0.0
shared,0.5,3.439261843213848,0.37633823529411764,4,0.26214065372242645,-0.030308823529411777
shared,1.0,4.748986050474878,0.24911764705882353,4,1.5718648609834562,-0.1575294117647059
shared,1.5,6.650213828890931,0.15351470588235294,4,3.473092639399509,-0.2531323529411765
shared,2.0,8.445886555989583,0.10716176470588237,4,5.268765366498162,-0.299485294117647
shared,3.0,10.976613070618873,0.040828431372549025,4,7.799491881127452,-0.36581862745098037
