match_mode,arm,feature,c_n,match_value,matched,c_a,base_logppl,base_keyword_hit,base_rep4,arm_logppl,arm_keyword_hit,arm_rep4,d_logppl,d_keyword_hit,d_rep4
rep4,shared_only,7848,0.0,0.005043859649122804,True,0.0,3.559849572181702,0.26666666666666666,0.005043859649122804,3.5595034758249917,0.26666666666666666,0.005043859649122804,-0.00034609635671012384,0.0,0.0
rep4,shared_only,7848,0.5,0.0,True,5.0,4.304592235883077,0.13333333333333333,0.0,7.434998273849487,0.03333333333333333,0.0,3.1304060379664103,-0.1,0.0
rep4,shared_only,7848,1.0,0.0,True,5.0,5.877863041559855,0.2,0.0,7.434998273849487,0.03333333333333333,0.0,1.5571352322896326,-0.16666666666666669,0.0
rep4,shared_only,7848,1.5,0.0,True,5.0,6.774360942840576,0.2,0.0,7.434998273849487,0.03333333333333333,0.0,0.6606373310089113,-0.16666666666666669,0.0
rep4,shared_only,7848,2.0,0.0,True,5.0,6.453631337483724,0.16666666666666666,0.0,7.434998273849487,0.03333333333333333,0.0,0.9813669363657631,-0.13333333333333333,0.0
rep4,shared_only,7848,3.0,0.0,True,5.0,5.969557889302572,0.06666666666666667,0.0,7.434998273849487,0.03333333333333333,0.0,1.4654403845469153,-0.03333333333333333,0.0
rep4,shared_only,7848,4.0,0.0012345679012345666,True,4.996056046942122,5.325090702374776,0.06666666666666667,0.0012345679012345666,7.416537565339709,0.03320186823140406,0.0012345679012345512,2.0914468629649328,-0.03346479843526261,-1.5395670849294163e-17
rep4,shared_only,7848,5.0,0.0,True,5.0,4.924134651819865,0.03333333333333333,0.0,7.434998273849487,0.03333333333333333,0.0,2.510863622029622,0.0,0.0
rep4,shared_only,14891,0.0,0.005043859649122804,True,0.0,3.559849572181702,0.03333333333333333,0.005043859649122804,3.5595034758249917,0.03333333333333333,0.005043859649122804,-0.00034609635671012384,0.0,0.0
rep4,shared_only,14891,0.5,0.0018018018018018,False,,4.125027982393901,0.43333333333333335,0.0018018018018018,,,,,,
rep4,shared_only,14891,1.0,0.0,False,,5.1933200041453045,0.8666666666666667,0.0,,,,,,
rep4,shared_only,14891,1.5,0.0,False,,6.262852255503336,0.7333333333333333,0.0,,,,,,
rep4,shared_only,14891,2.0,0.0,False,,7.241084973017375,0.36666666666666664,0.0,,,,,,
rep4,shared_only,14891,3.0,0.0,False,,4.991898059844971,0.0,0.0,,,,,,
rep4,shared_only,14891,4.0,0.0,False,,2.061070704460144,0.0,0.0,,,,,,
rep4,shared_only,14891,5.0,0.0,False,,1.5190405229727426,0.0,0.0,,,,,,
rep4,shared_only,15507,0.0,0.005043859649122804,True,0.0,3.559849572181702,0.03333333333333333,0.005043859649122804,3.5595034758249917,0.03333333333333333,0.005043859649122804,-0.00034609635671012384,0.0,0.0
rep4,shared_only,15507,0.5,0.0009259259259259234,True,4.989061371463264,3.8546272993087767,0.03333333333333333,0.0009259259259259234,9.09398758807578,0.0,0.0009259259259259273,5.239360288767004,-0.03333333333333333,3.903127820947816e-18
rep4,shared_only,15507,1.0,0.0,True,5.0,4.309838636716207,0.0,0.0,9.133258271217347,0.0,0.0,4.82341963450114,0.0,0.0
rep4,shared_only,15507,1.5,0.0,True,5.0,1.8906424542268117,0.0,0.0,9.133258271217347,0.0,0.0,7.2426158169905355,0.0,0.0
rep4,shared_only,15507,2.0,0.0,True,5.0,1.3967510263125102,0.0,0.0,9.133258271217347,0.0,0.0,7.736507244904836,0.0,0.0
rep4,shared_only,15507,3.0,0.0,True,5.0,1.1643040875593822,0.0,0.0,9.133258271217347,0.0,0.0,7.9689541836579645,0.0,0.0
rep4,shared_only,15507,4.0,0.0,True,5.0,1.1276821851730348,0.0,0.0,9.133258271217347,0.0,0.0,8.005576086044313,0.0,0.0
rep4,shared_only,15507,5.0,0.0,True,5.0,1.1276821851730348,0.0,0.0,9.133258271217347,0.0,0.0,8.005576086044313,0.0,0.0
rep4,shared_only,15664,0.0,0.005043859649122804,True,0.0,3.559849572181702,0.1,0.005043859649122804,3.5595034758249917,0.1,0.005043859649122804,-0.00034609635671012384,0.0,0.0
rep4,shared_only,15664,0.5,0.0,False,,3.7595556418100995,0.43333333333333335,0.0,,,,,,
rep4,shared_only,15664,1.0,0.0,False,,4.841157619158427,0.9333333333333333,0.0,,,,,,
rep4,shared_only,15664,1.5,0.009987697487697476,True,0.5091500536325111,5.953914276758829,0.43333333333333335,0.009987697487697476,3.0467469583456257,0.1981699892734978,0.009987697487697476,-2.9071673184132036,-0.23516334405983555,0.0
rep4,shared_only,15664,2.0,0.24233419585353205,True,1.1093056244609445,4.552017609278361,0.13333333333333333,0.24233419585353205,2.3388636583578784,0.07813887510781109,0.24233419585353205,-2.213153950920483,-0.05519445822552224,0.0
rep4,shared_only,15664,3.0,0.8354747485660702,False,,2.0735364397366842,0.0,0.8354747485660702,,,,,,
rep4,shared_only,15664,4.0,0.9317340067340066,False,,1.6130270759264629,0.0,0.9317340067340066,,,,,,
rep4,shared_only,15664,5.0,0.9488888888888888,False,,1.5647426227728525,0.0,0.9488888888888888,,,,,,
rep4,shared_only,17102,0.0,0.005043859649122804,True,0.0,3.559849572181702,0.0,0.005043859649122804,3.5595034758249917,0.0,0.005043859649122804,-0.00034609635671012384,0.0,0.0
rep4,shared_only,17102,0.5,0.0009009009009008967,False,,3.9846853812535605,0.4666666666666667,0.0009009009009008967,,,,,,
rep4,shared_only,17102,1.0,0.006666666666666664,True,0.23463687150837995,5.143382604916891,0.3333333333333333,0.006666666666666664,3.3139048666039432,0.0,0.006666666666666664,-1.8294777383129475,-0.3333333333333333,0.0
rep4,shared_only,17102,1.5,0.0,False,,6.221953344345093,0.03333333333333333,0.0,,,,,,
rep4,shared_only,17102,2.0,0.0,False,,6.682785193125407,0.03333333333333333,0.0,,,,,,
rep4,shared_only,17102,3.0,0.0,False,,6.202413781483968,0.03333333333333333,0.0,,,,,,
rep4,shared_only,17102,4.0,0.00119047619047619,False,,5.834643300374349,0.0,0.00119047619047619,,,,,,
rep4,shared_only,17102,5.0,0.00119047619047619,False,,5.537648773193359,0.0,0.00119047619047619,,,,,,
rep4,shared_only,23257,0.0,0.005043859649122804,True,0.0,3.559849572181702,0.0,0.005043859649122804,3.5595034758249917,0.0,0.005043859649122804,-0.00034609635671012384,0.0,0.0
rep4,shared_only,23257,0.5,0.0,False,,3.6794824798901877,0.03333333333333333,0.0,,,,,,
rep4,shared_only,23257,1.0,0.0,False,,5.006562582651774,0.26666666666666666,0.0,,,,,,
rep4,shared_only,23257,1.5,0.002983870967741937,False,,6.709430344899496,0.2,0.002983870967741937,,,,,,
rep4,shared_only,23257,2.0,0.0,False,,7.616453393300374,0.06666666666666667,0.0,,,,,,
rep4,shared_only,23257,3.0,0.0,False,,6.501924117406209,0.0,0.0,,,,,,
rep4,shared_only,23257,4.0,0.0,False,,5.429689741134643,0.0,0.0,,,,,,
rep4,shared_only,23257,5.0,0.0,False,,4.956515709559123,0.0,0.0,,,,,,
keyword_hit,antimanifold,359,0.0,0.0,True,0.0,3.559849572181702,0.0,0.005043859649122804,3.559849572181702,0.0,0.005043859649122804,0.0,0.0,0.0
keyword_hit,antimanifold,359,0.5,0.6,True,0.90625,4.578107786178589,0.6,0.0,4.343812413016955,0.6,0.016012324498386764,-0.2342953731616344,0.0,0.016012324498386764
keyword_hit,antimanifold,359,1.0,0.6333333333333333,True,0.9375,4.445861593882243,0.6333333333333333,0.053616091827464116,4.333062611023585,0.6333333333333333,0.01724404176749344,-0.11279898285865819,0.0,-0.03637205005997068
keyword_hit,antimanifold,359,1.5,0.2,True,0.53125,3.1642854889233907,0.2,0.3815123968539418,4.472810036937395,0.2,0.001231717269106675,1.3085245480140046,0.0,-0.3802806795848351
keyword_hit,antimanifold,359,2.0,0.0,True,0.0,2.136661779880524,0.0,0.7363399928572929,3.559849572181702,0.0,0.005043859649122804,1.423187792301178,0.0,-0.7312961332081701
keyword_hit,antimanifold,359,3.0,0.0,True,0.0,1.6747957905133566,0.0,0.8103703703703703,3.559849572181702,0.0,0.005043859649122804,1.8850537816683453,0.0,-0.8053265107212475
keyword_hit,antimanifold,359,4.0,0.0,True,0.0,1.1897318045298257,0.0,0.8844444444444444,3.559849572181702,0.0,0.005043859649122804,2.370117767651876,0.0,-0.8794005847953216
keyword_hit,antimanifold,359,5.0,0.0,True,0.0,0.8348305702209473,0.0,0.9688888888888888,3.559849572181702,0.0,0.005043859649122804,2.7250190019607547,0.0,-0.963845029239766
keyword_hit,antimanifold,1344,0.0,0.0,True,0.0,3.559849572181702,0.0,0.005043859649122804,3.559849572181702,0.0,0.005043859649122804,0.0,0.0,0.0
