feature,c,base_logppl,arm_logppl,delta_logppl,sign_opposite_logppl,base_keyword_hit,arm_keyword_hit,delta_keyword_hit,sign_opposite_keyword_hit
359,1.0,4.363048815727234,4.423442896207174,0.06039408047993966,True,0.43333333333333335,0.5666666666666667,0.1333333333333333,False
1344,1.0,5.547702232996623,3.8291624267896016,-1.7185398062070214,False,0.9666666666666667,1.0,0.033333333333333326,False
4317,1.0,4.421716340382894,3.869588510195414,-0.5521278301874801,False,0.2,0.26666666666666666,0.06666666666666665,False
4398,1.0,5.322229162851969,4.308298436800639,-1.0139307260513304,False,0.3,1.0,0.7,False
6587,1.0,5.493352476755778,5.092337497075399,-0.4010149796803786,False,0.43333333333333335,0.9333333333333333,0.5,False
6911,1.0,4.947955060005188,3.8024173100789387,-1.1455377499262491,False,0.26666666666666666,1.0,0.7333333333333334,False
7848,1.0,5.891810655593872,5.532507371902466,-0.3593032836914061,False,0.13333333333333333,0.13333333333333333,0.0,False
14891,1.0,5.021746246019999,4.461045670509338,-0.5607005755106611,False,0.8666666666666667,1.0,0.1333333333333333,False
15507,1.0,4.10716142654419,4.137990474700928,0.030829048156737926,True,0.0,0.1,0.1,False
15664,1.0,5.105449684460958,4.750178464253744,-0.35527122020721436,False,0.9,1.0,0.09999999999999998,False
17102,1.0,5.1598912080128985,4.1850358009338375,-0.9748554070790609,False,0.23333333333333334,0.7,0.4666666666666666,False
23257,1.0,4.99003320535024,4.02530136903127,-0.9647318363189701,False,0.36666666666666664,0.7666666666666667,0.4000000000000001,False
359,1.5,3.274575916926066,2.7479619940121967,-0.5266139229138695,False,0.13333333333333333,0.16666666666666666,0.033333333333333326,False
1344,1.5,6.356317472457886,3.6367320934931437,-2.719585378964742,False,0.9666666666666667,1.0,0.033333333333333326,False
4317,1.5,5.13676430384318,4.5156854073206585,-0.6210788965225218,False,0.2,0.7333333333333333,0.5333333333333332,False
4398,1.5,6.50127813021342,4.865101289749146,-1.636176840464274,False,0.03333333333333333,1.0,0.9666666666666667,False
6587,1.5,6.6885914007822675,5.758279943466187,-0.9303114573160807,False,0.6666666666666666,1.0,0.33333333333333337,False
6911,1.5,6.0930607159932455,4.501774072647095,-1.5912866433461508,False,0.2,1.0,0.8,False
7848,1.5,6.749084949493408,6.456858364741008,-0.2922265847524006,False,0.16666666666666666,0.1,-0.06666666666666665,True
14891,1.5,6.498346471786499,4.228618987401327,-2.2697274843851725,False,0.6333333333333333,1.0,0.3666666666666667,False
15507,1.5,1.742042225599289,2.9418667097886404,1.1998244841893515,True,0.0,0.0,0.0,False
15664,1.5,5.993053960800171,5.685701902707418,-0.3073520580927527,False,0.43333333333333335,0.7333333333333333,0.29999999999999993,False
17102,1.5,6.225053564707438,5.621745864550273,-0.6033077001571652,False,0.1,0.7,0.6,False
23257,1.5,6.799249219894409,4.779832108815511,-2.019417111078898,False,0.13333333333333333,0.9333333333333333,0.8,False
359,2.0,2.2967101454734804,1.856903882821401,-0.43980626265207934,False,0.0,0.0,0.0,False
1344,2.0,7.025275214513143,3.3902691046396893,-3.6350061098734536,False,0.6666666666666666,1.0,0.33333333333333337,False
4317,2.0,6.031586138407389,5.053211816151937,-0.9783743222554522,False,0.2,0.7333333333333333,0.5333333333333332,False
4398,2.0,6.733969243367513,4.384387373924255,-2.3495818694432575,False,0.0,1.0,1.0,False
6587,2.0,6.211942593256633,6.297790010770162,0.08584741751352887,True,0.5333333333333333,0.9666666666666667,0.43333333333333335,False
6911,2.0,6.704061651229859,4.538280129432678,-2.1657815217971805,False,0.1,1.0,0.9,False
7848,2.0,6.693846766153971,6.507570505142212,-0.1862762610117592,False,0.13333333333333333,0.1,-0.033333333333333326,True
14891,2.0,7.4050571123758955,3.887179664770762,-3.5178774476051333,False,0.36666666666666664,1.0,0.6333333333333333,False
15507,2.0,1.3888040403525035,1.7182336111863454,0.32942957083384194,True,0.0,0.0,0.0,False
15664,2.0,4.7960957010587055,5.760617748896281,0.9645220478375753,True,0.13333333333333333,0.13333333333333333,0.0,False
17102,2.0,6.653599373499552,6.659977277119954,0.006377903620402137,True,0.03333333333333333,0.4666666666666667,0.43333333333333335,False
23257,2.0,7.481749312082926,4.264991044998169,-3.2167582670847574,False,0.1,0.9333333333333333,0.8333333333333334,False
