token_id,token_str,count,base_mean,delta_mean
670, work,141,-3.633836442802815,-2.8942994536660236
1969, close,45,-4.679139945853805,-2.8934829339891115
2116, self,28,-6.1429426457200735,-2.890875130891799
275, b,36,-6.016687338085224,-2.885277488016679
1103, real,62,-4.993363461970735,-2.883715759223935
555, un,22,-5.986505367539146,-2.8683922399174078
302, re,26,-6.487941796963032,-2.8632447352776165
3747, safety,29,-2.4206942928561554,-2.8629931989166053
251,�,849,-3.630767354013857,-2.8611536346056727
2368, third,45,-4.733536607689327,-2.8513942625787525
1029, high,87,-4.653097744278767,-2.837964287458922
968, New,96,-4.085325232733642,-2.8181313620176907
1281, post,67,-4.604082307760923,-2.8146242747785273
257, a,4157,-2.103770130121611,-2.812783475798075
1400, No,50,-4.4035253182565794,-2.811911880210973
58,[,26,-5.874101464564983,-2.794858391468342
2615, building,32,-4.418274941854179,-2.7904913583770394
511, their,480,-2.7227561508385407,-2.743701597115432
2055, community,45,-3.946322073870235,-2.7283910206493194
1445, move,39,-4.450292683564699,-2.727521812304473
886, end,86,-3.4657047039471824,-2.726103837141594
645, no,254,-3.598716393820852,-2.70161392849747
1336, full,49,-5.134872573370836,-2.700758375987715
1877, low,42,-5.051885327634712,-2.699716775678098
2520, South,27,-4.79931405628169,-2.6897849893128427
845, very,167,-4.672278475250581,-2.6839548952035424
71,h,29,-2.675420230056951,-2.665348771579061
869, call,34,-3.51507952976424,-2.6624567720881553
1111, both,96,-5.480814730127652,-2.6595893626411753
4268, drop,21,-4.0518277649368555,-2.658210738074212
67,d,61,-2.7005955609042087,-2.6484075857884135
265,at,46,-3.40706518132356,-2.6249688396258177
2694, ability,21,-4.050652985061918,-2.624626239140829
65,b,53,-2.3578736183281883,-2.622871864967066
1351, list,31,-3.816170924253041,-2.6200403618295827
1448, group,82,-3.2125114048036134,-2.609872783466083
4384, debate,24,-4.293461663027604,-2.609023828059435
986,...,32,-5.9394618682563305,-2.6067791767418385
509, K,65,-3.8060315256293578,-2.605163950053975
407, not,675,-2.6701349484906705,-2.603602457187199
569, V,31,-4.8131293428521005,-2.6013000948775193
3190, completely,23,-6.21372073629628,-2.599454610244087
3002, cover,21,-5.276368670520329,-2.5873308975160825
530, one,443,-4.014426953543699,-2.5749520165764617
406, L,75,-4.270150566585362,-2.5731901118035116
448,out,21,-2.285432657526274,-2.5721783380542456
1743, official,32,-3.907387720857514,-2.5721264254825655
2060, single,49,-4.4904439246700125,-2.5682947633559916
1790, short,40,-4.13831004363019,-2.56633438828867
4137, forced,21,-5.128322338990291,-2.559925546032554
2723, source,36,-3.8698502269851613,-2.5590941113381027
852, being,197,-3.7001457559318593,-2.5582231500138457
1479, free,76,-4.253796160229524,-2.557024491166981
402, G,60,-4.696560917732616,-2.5418886300797263
2184, court,44,-3.172006571538408,-2.538182856303386
649, new,248,-3.706815561734519,-2.519074063188107
517, more,471,-3.2497388861078638,-2.5058351763456232
350, P,74,-5.13367388919869,-2.5048700227654646
635, also,297,-3.345906122507659,-2.5026128989008893
3081, quality,25,-5.110842208862305,-2.501059552431106
3271, David,34,-5.075869758120355,-2.497981692280839
691, only,230,-3.9225326290273146,-2.497383946203627
2524, site,24,-3.255831664428115,-2.4964140697071953
1074, team,118,-3.0713827357848444,-2.493686348602365
1339, case,72,-2.927544488468104,-2.490899679613196
3227, production,32,-5.160521324723959,-2.4882435612380505
1471, Or,25,-4.8260094356536865,-2.4872854852676394
1263, big,67,-4.971302495741132,-2.4734526098664134
1097, car,35,-3.77415267101356,-2.4669716238975528
790, every,113,-4.617872429265748,-2.4441711771944785
1644, police,48,-3.5086105396039784,-2.443081625504419
705, ',90,-3.0940054008219806,-2.4394901392257045
1342, less,84,-4.21861348929815,-2.430446322209069
366," """,483,-2.52778242512097,-2.4296701296105385
2219, common,40,-5.214970203216216,-2.4281768580585776
2648, share,47,-3.5320242652842935,-2.426932800509174
371, R,66,-4.461713590478404,-2.4241239041289333
376, F,77,-4.546007275170126,-2.42251451354619
505,one,32,-2.235852603862682,-2.4186567632329883
3237,All,28,-5.651507775166205,-2.4145969532962352
467, go,95,-4.033648931951948,-2.411265263930086
890, long,106,-4.145921176510318,-2.3935183893388388
471, U,140,-3.7634049119693893,-2.382451976729291
3195, TV,34,-4.799677322016043,-2.3819556083968454
256, t,29,-6.964106769397341,-2.379444249745073
3012, Google,25,-4.024576176032424,-2.3760800550132988
1588, large,41,-4.685362980263762,-2.3722695470844375
1642, making,61,-4.551881673883219,-2.3709074459115014
2104, entire,24,-4.264060181876023,-2.3698679264634848
2223, action,40,-3.9304081628331913,-2.36806813152507
2746, model,31,-4.851749304802187,-2.3587149150909914
1803, press,37,-4.825024290973119,-2.3459746994367627
1628, project,53,-3.638080951162473,-2.343371441648759
1964, political,77,-4.586391769059293,-2.3418378322929536
69,f,46,-2.6482575660129837,-2.3415144727338846
390, de,30,-6.158501770099004,-2.3394499447196715
1767, body,32,-2.9900156427174807,-2.3344014733156655
779, use,137,-3.8754207795455264,-2.333953432257824
991, still,144,-4.7066017434828815,-2.3202757790111512
3896, rule,21,-4.155862544618902,-2.3168501375365027
39,H,38,-3.9532564392215326,-2.3157741380365273
1176, power,71,-4.179702754677634,-2.3117972137945504
45,N,39,-2.954815754559464,-2.31090059170786
734, two,230,-3.986718241761074,-2.3046911484622603
2472, total,31,-4.4586989842054825,-2.3028570530483607
1123, each,73,-4.40979669655973,-2.2887144731022806
1966, former,59,-4.797449511681068,-2.284770675492868
938, last,195,-3.765227086928028,-2.2842823103165784
1862, young,35,-4.754718817983355,-2.2704673594662115
3685, violence,32,-2.9307637790916488,-2.262999722312088
1353, top,70,-3.730900993224616,-2.262977481034867
439,all,21,-3.341810091498441,-2.2629351617651987
7,(,57,-3.0741075368214137,-2.2608223515777164
466, do,236,-2.9992172584584833,-2.260344654440059
2151, party,49,-3.7449305094018275,-2.2602051899825435
309, T,66,-5.085256347827839,-2.2597953774825195
317, A,195,-4.020640402097398,-2.258957703877539
3356, movement,29,-4.161008815570124,-2.255053972375804
1439, All,25,-4.525781965712667,-2.2537153137003774
2438, code,23,-3.7306195465118988,-2.253704019538734
4445, daily,24,-4.947309881053418,-2.2528522809419282
3403, conditions,26,-3.6117961874518256,-2.251666041298729
337, M,59,-5.00361852291419,-2.2477081640883965
1135,We,124,-3.7279333546269506,-2.2423527187615213
3348, paper,29,-4.168816760824672,-2.2408044774583056
2688, West,24,-4.052244282017152,-2.235436550031105
1048, person,43,-3.114887453799764,-2.230215945876702
1657, light,36,-4.870041916728951,-2.2290192825926676
1364, left,66,-4.5209727502943045,-2.225699791906994
11,",",9513,-1.4542245295765162,-2.2193179191429415
1057, run,56,-4.6437339113950395,-2.2176947580241437
1280, open,59,-4.152571896797982,-2.2059716993022382
685, [,75,-4.536719880824288,-2.204777538509612
1998, experience,38,-3.952779894645669,-2.202387679907444
1210, turn,31,-5.155862542410051,-2.2004233488152103
1812, State,57,-2.3658692384661553,-2.1994465047410863
1757, John,32,-4.070203538088208,-2.1980374293279965
1719, having,51,-4.324888475695808,-2.1818853019754965
4334, heavy,22,-5.1526500826108865,-2.179794581437652
2276, general,51,-3.8161914619119544,-2.1785598265705635
2139, service,42,-3.6589820332204304,-2.16124264276143
1621, story,62,-3.3134643765600145,-2.156874282001105
484, they,518,-2.3864320790355587,-2.1493373114847607
428, this,794,-3.117483609551319,-2.1461514389713545
2008, video,49,-3.1169246150541823,-2.135728163131494
1813, given,52,-5.330130674518072,-2.1339320437266274
12,-,2157,-1.3242555528061344,-2.1334891736735555
1785, event,43,-2.8804147897591426,-2.132997012437256
4305, leaving,21,-5.331040680408478,-2.1257456682977223
905, show,99,-3.983931396336758,-2.125270194549236
279, p,47,-3.913532938174111,-2.121047990337173
1762, working,59,-4.548606304799096,-2.119817270060717
1104, support,89,-3.5445658382575838,-2.1168628256639064
1992, President,70,-4.2988521043211225,-2.112733338786555
281, an,662,-3.5977086419157165,-2.112296029035234
4172, families,23,-4.229617228974467,-2.1108649013483003
1802, 100,42,-3.7303495757181997,-2.1068114114570475
290, and,4358,-2.1318917528662307,-2.1041987039580117
1987, 24,22,-4.683918737680704,-2.1035863731045863
2035, either,32,-6.2447031904011965,-2.0999781116843224
2990,They,29,-4.926034208001761,-2.0983292974274734
1231, without,81,-5.023329718742681,-2.0975695442448563
1641, family,58,-3.5321053148985935,-2.090753762270244
2003, future,53,-3.4961865128211254,-2.090736675726355
717, first,306,-3.521458939376952,-2.090004947668901
2187, whole,32,-3.96171351353496,-2.087302360978015
3660, modern,21,-5.555660997118268,-2.086558483895802
1181, state,122,-3.6168721232899146,-2.0862149277341273
1182, head,40,-4.489099130034447,-2.083786309696734
3072, phone,32,-3.342819661949761,-2.0822801685280865
636, part,109,-3.3701441468550275,-2.0816789622297227
77,n,56,-2.48063191534389,-2.0752415129144146
1230, government,128,-3.2650868018099573,-2.068708492734004
3315, medical,26,-5.297970050990653,-2.0612633715186703
1640,for,21,-2.116923405212306,-2.0580976405756135
674, our,263,-3.1436017087025316,-2.056228218793036
2252, further,34,-4.576344624271288,-2.0556906853966854
1180, different,88,-3.9457545929419044,-2.053890398343687
867, many,189,-3.6596719836933223,-2.0515417471491406
3265, population,30,-3.902739679813385,-2.0460270874512694
355, as,1038,-2.4530165811457474,-2.0420180120341813
1675, To,30,-5.251642290751139,-2.036470635732015
287, in,3276,-2.2630535503872395,-2.029392652430951
749, most,220,-3.55080566570766,-2.028907996794442
2042, black,58,-3.840299336047008,-2.0248289159659683
661, people,355,-2.985826018578406,-2.0245200179781255
606, them,222,-2.2830191031937397,-2.02395408745616
2695, content,26,-5.066946175235969,-2.0231483332239666
2056, media,66,-3.1403798236455205,-2.021600559150983
1468, old,30,-3.6082790693539817,-2.020601568188673
2005, cut,31,-5.747543396488313,-2.0203954250581804
922, good,114,-3.8593981668287727,-2.020116911547487
271,is,58,-1.684581408659769,-2.019859279526231
3306, necessary,21,-4.7924462386540005,-2.0186612492515925
2351, National,44,-3.7214471957730977,-2.0176355931061236
3833, pressure,23,-4.372062570374945,-2.0110907295475835
1944, present,24,-4.97199347615242,-2.0107659113903837
2260, national,35,-5.011710254947788,-2.0082646409382248
2897, offer,28,-4.971497439912388,-2.0077204528663835
85,v,28,-3.233180454333446,-2.003651329465876
285, m,24,-4.869815646360318,-2.003496237720052
4047, highly,25,-5.580183632560074,-2.001296157352626
3641, center,29,-4.165084661273607,-1.9974683687604706
976, same,120,-2.474092330482866,-1.9968906792660461
379, at,835,-3.2322339776341695,-1.99605337268363
978, Al,22,-5.869739694690162,-1.9946227349679582
764, .,35,-4.073461006249168,-1.9944573698432313
1243, things,80,-3.507031843473669,-1.9940759528646597
1692, human,50,-4.667140253794496,-1.9914559942361665
5471, opposition,32,-5.298683822154999,-1.9910227307118475
3899, Michael,21,-4.3079400615644685,-1.9905763675148291
826, right,106,-3.814527371546851,-1.9885334547231288
3354, parts,35,-4.792558913571494,-1.9791425551686972
788, then,144,-3.6113976567460973,-1.9770205171357191
328,ig,27,-1.8395884761767876,-1.9730782116961632
2635, White,38,-4.749144887992818,-1.9675332959251186
3234, race,25,-4.208644429184496,-1.9668963989987969
1690, often,67,-4.757371522666914,-1.9664240887444189
1366, data,46,-3.4507090565950973,-1.95749624721382
2324, security,22,-3.5420809829268944,-1.955050985815681
481, will,531,-2.481188676311521,-1.9529141294073318
4028, actions,22,-4.544688419333067,-1.9470447083956302
4045, overall,26,-4.972572970848817,-1.9419974613075075
655, just,254,-4.608182801289381,-1.9394413415767904
2802, mother,26,-4.2120932054061155,-1.939320557392561
3867, moving,22,-6.187095967206088,-1.9390051053328952
1099, law,76,-2.379786502585232,-1.9371765206392646
1705, news,73,-3.6452184875100238,-1.930188534424516
2482, results,33,-3.8308097395029934,-1.928453190647292
3667, claims,29,-4.824258135310535,-1.928436815738678
2866, speed,23,-4.499840100660272,-1.9272852845530473
2491, running,44,-5.306623776189306,-1.927238508148796
609, Ch,23,-3.484226444169231,-1.925565982399427
2628, groups,34,-2.5276883692644976,-1.923720387413221
2626, lost,23,-5.364296944245048,-1.92118467455325
1903, early,53,-5.220686630258021,-1.9193157735017108
2646, film,35,-3.7216926310743603,-1.9177019736596521
68,e,51,-1.798575930462118,-1.9171213267979028
2166, front,30,-4.478425303961315,-1.9158311043029244
3074, situation,37,-3.771270427177188,-1.9139003640353822
1597, business,57,-4.461486850824721,-1.910316815983382
1997, anything,40,-5.4564904946833845,-1.9007729841861876
857, does,73,-3.6477441379468734,-1.9003608708512298
923, start,51,-4.457498521178815,-1.8999798908720118
1870,And,36,-4.11050499147839,-1.8928922216097517
3274, First,34,-4.762941219350871,-1.8927607569186122
1234, put,66,-4.435447637704343,-1.887302884755516
1988, value,36,-4.467136989037196,-1.8827897393041182
597, any,193,-3.3585373793901763,-1.880440011810526
1441, return,31,-3.7146662238144104,-1.8785624568080235
357, (,794,-3.27614256301886,-1.8734994501936848
1661, times,58,-2.2742854947222253,-1.8659882131444117
1204, life,119,-2.7646704198589096,-1.8649047589517846
750, did,113,-3.7501233684278166,-1.8624601793368312
1363, home,67,-3.496402684865005,-1.8607438325155665
736, back,115,-3.7933505589790317,-1.8582758822630203
1912, based,49,-5.20679260273369,-1.856155011118675
925, made,131,-4.212418120269102,-1.8538131375178581
2156, house,21,-3.132986918091774,-1.8529364807265143
56,Y,23,-3.23543610085756,-1.8447442746147993
523, so,295,-3.9699841503369604,-1.8424412290830072
1327, hard,54,-4.370849026022134,-1.8382939799102367
743, may,139,-4.078194330505048,-1.8378864122887997
1462,to,40,-1.517350181643269,-1.8349393164907382
4858, massive,34,-6.235978056402767,-1.8334753828890191
582, man,81,-3.3647011290304363,-1.83219152403547
270,it,32,-3.2974056336624926,-1.830574785083627
1218, second,81,-3.8859401209118927,-1.829381063580513
340, it,1252,-2.4141831950234516,-1.8291828257406642
41,J,40,-2.8507096665445717,-1.8286170195089655
739, under,86,-5.011919519092094,-1.8264307362371976
2081, true,24,-4.817630548068943,-1.8244470671052113
1700, record,40,-3.3487660602899267,-1.822990118007874
1595, doesn,56,-4.227005364639418,-1.8221207867775648
604, 4,72,-3.835010901898689,-1.8217020208216526
2551, decision,46,-3.6346497159937154,-1.8184716251385193
1524, school,56,-3.5369250234299607,-1.8138112759666645
757, again,38,-3.662743265477873,-1.8128378505345224
2266, red,22,-5.721287074414167,-1.8107906607064335
1169,the,63,-2.7154779948979257,-1.8067130948357297
940,10,28,-3.623533577042898,-1.7988353073592407
494,ie,49,-1.4355882831426856,-1.7973923749337162
2986, San,35,-3.707828726642765,-1.7946509085362776
3432, paid,21,-4.96045260202317,-1.7928586914425804
1752, once,55,-6.134062786535783,-1.7911078870296482
383, The,695,-2.63786460245857,-1.788208112989056
3352, plans,33,-4.446356181323416,-1.7858100922594806
3501, giving,27,-5.64980306007244,-1.7852828679261386
612, there,331,-3.6153252615662486,-1.7851711371108583
464,The,671,-2.2677449261250553,-1.780136450067518
324,ad,34,-2.2510128614530913,-1.7779723424292726
1923, campaign,60,-3.035515942176183,-1.7764087911384805
318, is,1970,-1.7277812946377722,-1.7755770749366677
883, those,166,-3.872760922277728,-1.7754804129159658
1119, They,98,-3.4062017062488867,-1.7724692809338474
1467, 16,29,-4.7301707093057965,-1.7696551546968262
2863, chance,22,-2.598578249612315,-1.7687441404493502
2766, leaders,28,-3.4796788735049113,-1.768494656575577
1266, best,92,-3.2410132702055345,-1.767166572299017
2026, 50,26,-4.508171278696794,-1.7661733756271696
42,K,48,-3.182706628140295,-1.7657627749819467
1058, :,26,-4.675641737027595,-1.7621014748127406
412, E,44,-4.764477157613411,-1.7488897702635517
1212,This,101,-4.189324184662045,-1.748338803944021
2321, 2012,41,-3.5201683466027425,-1.744303470704614
1544,He,54,-3.1545302625055665,-1.7437110013431973
440, O,58,-4.300888549492309,-1.7409454908478876
3126, 60,22,-5.236766836775297,-1.740907160390634
1052, An,24,-5.421957689550861,-1.7406478854245506
87,x,32,-1.3685689704889228,-1.7392319188929832
351, with,1193,-2.2250178017786384,-1.739229749015315
246,�,81,-3.576294311979084,-1.736900607126307
264, s,32,-6.258803755044937,-1.734637264162302
2514,To,27,-5.146777638682613,-1.7294379075368242
82,s,1347,-1.0991727580821435,-1.7258214063395734
33,B,73,-3.2448220756700286,-1.7256152246977452
259,in,100,-1.925594833599089,-1.7245589680859934
5006, cars,25,-3.657973437309265,-1.7241675785183905
73,j,25,-2.4545476975501517,-1.7201207671593872
2835, round,48,-3.2240918223493886,-1.7170609654118985
3957, growing,26,-5.919207033056479,-1.7154769009122477
2666, leave,37,-3.4719878435638307,-1.7151925833140673
1535, health,67,-3.1660952850509045,-1.7151785522643759
2877, living,27,-4.388904130017316,-1.7141028289441707
1660, water,38,-3.476681030723021,-1.7117761424562654
2233, due,43,-5.498989826024965,-1.7105405801950502
1115, three,134,-4.6635167241060005,-1.707452494426068
1541, already,68,-5.1320380135173975,-1.7009565612202362
385,us,30,-1.487256254885809,-1.6949810920657302
3176, financial,29,-4.629224254906274,-1.6853784178905515
513, 3,83,-4.332652728494077,-1.684813676588167
62,_,39,-1.6034764128972967,-1.6823196846335822
32,A,165,-3.2211223907274844,-1.6804203684997363
2180, previous,24,-5.218311537057161,-1.6756170932591585
1735, side,39,-2.2706974547069807,-1.6743006679372718
362, 2,126,-3.7171961266735924,-1.6689222723805526
349,ol,24,-2.13796255189421,-1.666887029481586
3249, meeting,33,-3.4582189677113835,-1.6663955159337176
1160, 20,52,-4.285551082199583,-1.664510315284133
37,F,71,-3.403273880297259,-1.6634537933523847
2209, address,40,-2.82174193803221,-1.6573162637185308
3576, London,31,-3.7047615566501215,-1.653734107606954
2080, With,32,-4.952041603764883,-1.6533285601526586
3037, technology,31,-4.333961844444275,-1.6518247620232644
2437,How,22,-5.160522195425901,-1.6515354189005764
2202,On,34,-4.815935176961562,-1.6512942664763504
3517, British,28,-5.6961113555090765,-1.6505611794335504
1450, men,73,-2.44117251519522,-1.6503752136366976
1429, process,54,-2.6638318595510944,-1.649275541064088
1793, God,27,-2.8348906189203262,-1.648933469145386
787, make,153,-3.448703863508878,-1.6488971700528525
1296, form,33,-3.15258366061431,-1.6478754603727301
3394, Russian,26,-3.748824186049975,-1.6469582594358
1561, talk,39,-4.984319465128908,-1.6430326194699418
1334, rest,28,-4.712764214647385,-1.6407831855561064
2832, hands,21,-3.0115290765783618,-1.6405711623706987
651, get,211,-3.349283262004086,-1.6405670998169168
5052, judge,22,-3.78073662773452,-1.6399175775322052
1440, four,86,-4.941421180443708,-1.6378444198824926
2619, Black,23,-3.346813630379114,-1.6338104619941949
1051, sign,25,-4.0911023044586186,-1.6286442363262177
2947, Post,30,-2.599590047157229,-1.6269917323041834
1337, care,36,-3.558653439188169,-1.6264099406932173
370, W,46,-3.627255015740799,-1.625918601257423
3759, Donald,30,-2.5599953162794313,-1.6243831691332162
1026,It,139,-3.633776365424232,-1.6236154844435
2291, include,29,-3.1259959417170493,-1.6232500382024662
1175, war,30,-3.8852788998202112,-1.6135365726038189
1474, near,27,-5.798765629529953,-1.6125018444878085
2157, behind,44,-4.6963259447366,-1.6067137509923093
356, we,514,-2.596051109202092,-1.6062659930075647
2641, inside,24,-6.153268093864123,-1.6050459494193392
836, don,132,-3.3332955454913615,-1.604966578948679
710,ne,32,-2.252960426957202,-1.6034556691564603
3236, huge,24,-5.4250742594401045,-1.6020637899637222
973, used,96,-3.704855550080538,-1.601979770852874
2938, expected,40,-3.9013859782367946,-1.6009410496801135
2254, City,31,-2.555317697145285,-1.6008833675803018
1487, change,66,-3.549062073879847,-1.5996819429741609
84,u,29,-1.875577937245343,-1.5984496744010888
3466, teams,34,-2.838825604714015,-1.598190554582021
1295, place,92,-2.370004064980173,-1.5963207663916732
1525,by,22,-2.3539255172492464,-1.595690567981034
344,ce,21,-1.5458457903964917,-1.5950750116604642
2314, cannot,26,-5.351866694597097,-1.5939374428529005
881, much,164,-3.5786940886755474,-1.5918567357313762
1438, name,57,-2.7265850341217104,-1.5877023275761366
617, some,299,-4.175843142044659,-1.5846117287438144
2057, food,57,-3.5991771427685753,-1.5824078402498318
1994, key,40,-4.979987233877182,-1.579404053092003
2300, matter,39,-2.5598324838763054,-1.5782981367840714
1248, 18,46,-4.72396384337512,-1.5777302160049267
1239, never,73,-4.108976617888003,-1.5769690437639978
3085, staff,30,-3.7987925919393697,-1.5736562924983448
1751, children,62,-2.734911699929545,-1.5721192915112745
2714, held,38,-3.8309401030603207,-1.569708818765847
79,p,28,-2.719258047259895,-1.568493122681892
3377, spent,24,-4.7406127799598226,-1.5663571451514144
1080, system,74,-2.315052396863246,-1.5655968339155693
2107, live,40,-4.1578450301502015,-1.5646855382550715
3886,By,26,-5.334645437058778,-1.5630581205746585
3923, stories,26,-3.9916855530094697,-1.5603957836249789
1290, far,82,-3.45928308427605,-1.5584895299362516
777, these,156,-4.132709454076412,-1.557504209880837
1854, others,48,-3.5352109340795628,-1.5553384972542212
49,R,72,-2.747893036877132,-1.5535993657407134
995, world,173,-2.518572925879503,-1.548779617166574
3362, Paul,21,-4.958017571183431,-1.5486642316931727
1948, particular,24,-5.623066253775808,-1.5473397325937794
2882, response,28,-4.776277871004173,-1.5434403589793613
339, he,655,-2.0070400059863016,-1.5419937725754531
2277, hit,42,-4.584725143565309,-1.5413534847487291
1550, On,38,-4.901673045725674,-1.5395614372964221
468, has,689,-2.4825039538586107,-1.5395211230449655
352, 1,171,-3.078253893976846,-1.5346747028793897
2048, almost,66,-6.430014855933912,-1.533976742715546
2428, issues,48,-3.5216870441642336,-1.5331161706477965
1309, let,47,-5.38035032596994,-1.5309014853010785
4875, digital,21,-5.60527955918085,-1.5298215604963756
2159, World,61,-2.4643495468333074,-1.5285660746530247
1502, order,44,-2.5780161611566488,-1.5269516242432557
273,or,67,-2.2288504041272645,-1.5269045604087133
1165, too,86,-4.0214408113036395,-1.522047461844374
766, see,128,-2.847175515955314,-1.518587558210129
2928, impact,28,-3.869155066353934,-1.5084295736492743
2089, bad,33,-3.7248105151635227,-1.5071163548608166
767, 7,50,-4.5912614911049605,-1.5065729016438123
3715, scene,30,-2.906208373978734,-1.506365638862674
64,a,154,-1.859917234203631,-1.505841304608495
2147, nothing,38,-4.459224747493863,-1.5043965319974202
1745, hold,28,-5.130959578922817,-1.5015716297285895
1575, cost,35,-3.562934046132224,-1.5005407363176348
642, 5,80,-4.501281607704004,-1.4985944095744346
1374, How,35,-5.4559440097106355,-1.4983765989941142
70,g,39,-3.516426710527762,-1.497453318779149
2000, mind,33,-2.3927870252942243,-1.4970039006775964
2174, below,35,-2.719917002000979,-1.4941331452074729
47,P,55,-3.8037325259753163,-1.48977747205539
1486, design,41,-4.738540794791245,-1.4881501001555746
312,id,34,-1.4250457514790469,-1.4874011380329382
43,L,44,-4.2849774098193105,-1.487166164612228
3203, Facebook,66,-2.943435570983583,-1.4848831367121553
423, have,879,-2.3529167990057847,-1.475995236726897
1398, class,30,-4.4021364813049635,-1.472155192339172
2106, history,51,-3.614711872795049,-1.4709291993628946
3160, lives,41,-2.8536950550013698,-1.4699259997264233
1110, day,136,-2.2465006498267246,-1.4691830680471063
2354, outside,33,-4.874969198848262,-1.4686620759241507
1722,As,51,-4.253209071050115,-1.468613481515158
1865, yet,54,-4.681518636919834,-1.4682905668461768
1365, better,107,-3.8045676666895085,-1.4677163135634617
3925, individuals,27,-5.084480753651372,-1.4668312006526527
966, point,65,-2.741510485356244,-1.466265739643803
2488, @,22,-3.0159699901599777,-1.4655708391113547
1310, little,86,-3.53842469405149,-1.4619008274335208
2739, late,30,-4.759273624928513,-1.4616675053593404
1265, ask,26,-4.396676361327991,-1.4613107378155785
1708, following,52,-4.937075104349508,-1.4597410490342346
554, In,216,-3.698834048174494,-1.4596558834762416
4899, tools,27,-3.482935066576357,-1.4585312201589762
1605, American,84,-3.673265357135928,-1.457524895368676
321,am,41,-2.1170364116046474,-1.4566886596611122
818,In,172,-3.5314469787963603,-1.455916177741317
261,on,63,-2.047431878918562,-1.453570363930166
319, on,1530,-2.47600658130083,-1.4532410543283785
2523, shows,39,-4.040603387050139,-1.4517283029854298
1168, Z,23,-4.631803054666228,-1.4516092147475677
3427, European,29,-2.9295675954942046,-1.4512314133602997
640, time,294,-1.8775952383808532,-1.4509860653095492
51,T,34,-4.02835518284016,-1.4505185211061926
3125, More,34,-3.652198724089805,-1.4495714904599963
2884, via,30,-6.200786478444934,-1.4481942978377136
1890,For,51,-4.626702650504954,-1.4473688351173024
325,se,23,-2.903167925461236,-1.4469146033791378
3940, followed,27,-5.002117692320435,-1.443072743989803
1254, feel,32,-3.865352655760944,-1.442545706871897
763, co,27,-5.966002976452863,-1.4410226345062256
292,as,46,-2.1182968511958555,-1.4380312885147326
1629, At,35,-5.482914808818272,-1.4375127077102663
2029, above,28,-4.140234848284828,-1.4360309333340933
1049, great,45,-4.1339643438657125,-1.4334569811820987
3210, standard,21,-5.292762272348184,-1.432767677107699
2785, potential,28,-4.587332879858358,-1.4308672565966845
2342, watch,32,-2.9354934482453245,-1.4304104338243633
1321, information,51,-3.040314956038606,-1.4295820189895583
35,D,80,-2.538106913607771,-1.4293072544955066
1624, claim,30,-4.01078308224678,-1.4290267994006483
4438, offered,23,-5.518143743276596,-1.4287669586584624
1583, Dr,25,-5.068828638787381,-1.4287120700301603
775, We,121,-3.4067819865587867,-1.4284639047383725
2292, position,34,-3.5917122740955914,-1.4280960209229412
2033, amount,34,-3.4777722165865055,-1.4255286971216692
74,k,50,-1.7523476712084085,-1.4239980694676662
1972, getting,50,-4.926831668615341,-1.4238135671615604
