feature,c,base_logppl,arm_logppl,delta_logppl,sign_opposite_logppl,base_keyword_hit,arm_keyword_hit,delta_keyword_hit,sign_opposite_keyword_hit
359,1.0,4.363048815727234,4.284577544530233,-0.07847127119700126,True,0.43333333333333335,0.2,-0.23333333333333334,False
1344,1.0,5.547702232996623,5.512234465281169,-0.03546776771545446,True,0.9666666666666667,1.0,0.033333333333333326,True
4317,1.0,4.421716340382894,4.0965002854665125,-0.32521605491638184,True,0.2,0.16666666666666666,-0.033333333333333354,False
4398,1.0,5.322229162851969,6.200966787338257,0.8787376244862877,False,0.3,0.3333333333333333,0.033333333333333326,True
6587,1.0,5.493352476755778,5.718999250729879,0.22564677397410104,False,0.43333333333333335,0.5333333333333333,0.09999999999999998,True
6911,1.0,4.947955060005188,6.225457382202149,1.2775023221969608,False,0.26666666666666666,0.3,0.033333333333333326,True
7848,1.0,5.891810655593872,6.604584868748983,0.7127742131551109,False,0.13333333333333333,0.1,-0.033333333333333326,False
14891,1.0,5.021746246019999,5.667445214589437,0.6456989685694374,False,0.8666666666666667,0.8,-0.06666666666666665,False
15507,1.0,4.10716142654419,4.349174578984578,0.24201315244038835,False,0.0,0.0,0.0,False
15664,1.0,5.105449684460958,5.557776697476705,0.45232701301574707,False,0.9,0.7333333333333333,-0.16666666666666674,False
17102,1.0,5.1598912080128985,5.675519418716431,0.5156282107035324,False,0.23333333333333334,0.2,-0.033333333333333326,False
23257,1.0,4.99003320535024,5.838887246449788,0.848854041099548,False,0.36666666666666664,0.6333333333333333,0.26666666666666666,True
359,1.5,3.274575916926066,5.18985968430837,1.915283767382304,False,0.13333333333333333,0.0,-0.13333333333333333,False
1344,1.5,6.356317472457886,6.408584753672282,0.05226728121439628,False,0.9666666666666667,1.0,0.033333333333333326,True
4317,1.5,5.13676430384318,5.375332617759705,0.23856831391652467,False,0.2,0.1,-0.1,False
4398,1.5,6.50127813021342,7.129628849029541,0.6283507188161215,False,0.03333333333333333,0.23333333333333334,0.2,True
6587,1.5,6.6885914007822675,6.207409127553304,-0.48118227322896345,True,0.6666666666666666,0.36666666666666664,-0.3,False
6911,1.5,6.0930607159932455,6.417051633199056,0.3239909172058102,False,0.2,0.06666666666666667,-0.13333333333333336,False
7848,1.5,6.749084949493408,6.715308332443238,-0.03377661705017054,True,0.16666666666666666,0.16666666666666666,0.0,False
14891,1.5,6.498346471786499,6.722871589660644,0.22452511787414497,False,0.6333333333333333,0.9,0.2666666666666667,True
15507,1.5,1.742042225599289,1.7825385769208273,0.04049635132153839,False,0.0,0.0,0.0,False
15664,1.5,5.993053960800171,5.951475445429484,-0.04157851537068691,True,0.43333333333333335,0.2,-0.23333333333333334,False
17102,1.5,6.225053564707438,5.3902464787165325,-0.8348070859909056,True,0.1,0.1,0.0,False
23257,1.5,6.799249219894409,6.732747316360474,-0.06650190353393537,True,0.13333333333333333,0.2,0.06666666666666668,True
359,2.0,2.2967101454734804,5.20023136138916,2.9035212159156796,True,0.0,0.03333333333333333,0.03333333333333333,True
1344,2.0,7.025275214513143,7.081060489018758,0.05578527450561488,True,0.6666666666666666,1.0,0.33333333333333337,True
4317,2.0,6.031586138407389,6.275708627700806,0.2441224892934164,True,0.2,0.06666666666666667,-0.13333333333333336,False
4398,2.0,6.733969243367513,7.133686828613281,0.39971758524576817,True,0.0,0.1,0.1,True
6587,2.0,6.211942593256633,5.712616348266602,-0.49932624499003087,False,0.5333333333333333,0.3,-0.23333333333333334,False
6911,2.0,6.704061651229859,5.946661392847697,-0.7574002583821615,False,0.1,0.0,-0.1,False
7848,2.0,6.693846766153971,6.276496569315593,-0.4173501968383784,False,0.13333333333333333,0.1,-0.033333333333333326,False
14891,2.0,7.4050571123758955,6.940863037109375,-0.4641940752665201,False,0.36666666666666664,0.3333333333333333,-0.033333333333333326,False
15507,2.0,1.3888040403525035,1.2583811044692994,-0.13042293588320408,False,0.0,0.0,0.0,False
15664,2.0,4.7960957010587055,5.773808471361796,0.9777127703030901,True,0.13333333333333333,0.03333333333333333,-0.1,False
17102,2.0,6.653599373499552,4.884972898165385,-1.768626475334167,False,0.03333333333333333,0.06666666666666667,0.03333333333333333,True
23257,2.0,7.481749312082926,6.6460703690846765,-0.8356789429982499,False,0.1,0.06666666666666667,-0.03333333333333334,False
