token_id,token_str,count,base_mean,delta_mean
1016, going,134,-3.263587440529618,-2.2724946542905706
1528, days,73,-2.1562188458379774,-2.2689176508863795
2523, shows,39,-4.040603387050139,-2.265528781673847
3417, described,23,-4.843175602995831,-2.2633495849111807
1910, market,45,-3.25975475382422,-2.257392497399511
47,P,55,-3.8037325259753163,-2.251101431408262
3940, followed,27,-5.002117692320435,-2.2508590784337787
2406, coming,39,-4.588552428743778,-2.2495684028149414
1464, always,67,-4.6918034153198125,-2.2490432413656327
3878, Great,30,-5.378505234668652,-2.248933252878487
3119, property,22,-4.236260800199076,-2.2461689101024103
64,a,154,-1.859917234203631,-2.2425938015056968
554, In,216,-3.698834048174494,-2.241922411304485
2494, rate,23,-1.7385491521057228,-2.2417430641931864
2488, @,22,-3.0159699901599777,-2.2414615403606812
423, have,879,-2.3529167990057847,-2.2402175824306623
1760, done,61,-2.8402723459618504,-2.239205297494887
4438, offered,23,-5.518143743276596,-2.2377328060405413
2046, fire,26,-2.5718412194401026,-2.233316380178551
2277, hit,42,-4.584725143565309,-2.23033562892427
