token_id,token_str,count,base_mean,delta_mean
2029, above,28,-4.140234848284828,-3.3921452813249617
995, world,173,-2.518572925879503,-3.3849426716816073
85,v,28,-3.233180454333446,-3.376230855073248
2157, behind,44,-4.6963259447366,-3.371802520853551
1735, side,39,-2.2706974547069807,-3.3704753287900715
3741, majority,31,-2.468794711031801,-3.3575847973791704
2585, states,35,-2.609690676097359,-3.3555982524795187
3354, parts,35,-4.792558913571494,-3.350031438895634
1566, until,49,-3.4601546632392064,-3.3448348787366133
1528, days,73,-2.1562188458379774,-3.328741218071241
1833, understand,35,-3.7371827870607377,-3.3244427004030768
1180, different,88,-3.9457545929419044,-3.314098524903371
1628, project,53,-3.638080951162473,-3.310702568181474
2641, inside,24,-6.153268093864123,-3.3009020636479063
3081, quality,25,-5.110842208862305,-3.2943361926078794
2607, office,42,-1.6435154002780716,-3.2903157409524457
303,ve,100,-2.0652174730759363,-3.288764066996773
1430, program,31,-3.3245832146175447,-3.2844986766576767
923, start,51,-4.457498521178815,-3.2779288587945636
2056, media,66,-3.1403798236455205,-3.2755626673725513
1303, #,24,-4.099787144717993,-3.255901993456064
449, J,35,-5.045294271556694,-3.249431841353985
1729, non,42,-5.338039428173077,-3.2423389452908724
582, man,81,-3.3647011290304363,-3.2375020578009206
1281, post,67,-4.604082307760923,-3.2357178729117866
2252, further,34,-4.576344624271288,-3.2311156934455916
555, un,22,-5.986505367539146,-3.2248976989225904
1438, name,57,-2.7265850341217104,-3.2221223479831234
878, before,163,-3.6781790212166006,-3.207978167850738
2739, late,30,-4.759273624928513,-3.1979038119199688
290, and,4358,-2.1318917528662307,-3.187460454067716
502, me,170,-2.0941306870649843,-3.187257349666427
7638, reporters,21,-4.263184638250442,-3.177980139141991
2393, file,21,-2.189948224967035,-3.1742834352854907
3162, Congress,28,-3.6189302188743437,-3.1710559508896297
324,ad,34,-2.2510128614530913,-3.169723261697233
7092, Sports,21,-3.656670391559601,-3.168810376099178
2802, mother,26,-4.2120932054061155,-3.157639756798744
1422, didn,65,-4.1679707710559555,-3.15247311592102
1061, follow,27,-5.932855107166149,-3.1505293183856535
246,�,81,-3.576294311979084,-3.1442214080325135
1074, team,118,-3.0713827357848444,-3.1432555811874314
6123, CEO,22,-3.6723523824052378,-3.133092494850809
2888, member,25,-2.6518510833382605,-3.130898551642895
3306, necessary,21,-4.7924462386540005,-3.1281771432785757
2104, entire,24,-4.264060181876023,-3.1273433069388075
3072, phone,32,-3.342819661949761,-3.1224006180418655
2008, video,49,-3.1169246150541823,-3.1123534136413764
2354, outside,33,-4.874969198848262,-3.112081345283624
2156, house,21,-3.132986918091774,-3.107555726454372
2438, code,23,-3.7306195465118988,-3.1066729847503742
2615, building,32,-4.418274941854179,-3.105507996864617
1366, data,46,-3.4507090565950973,-3.0996782131817033
2278, period,29,-3.110169460804298,-3.091745653286063
584, other,263,-3.3673949809342147,-3.0782353168600434
2067, started,44,-4.552437917752699,-3.073756841096012
2174, below,35,-2.719917002000979,-3.0723801184113007
750, did,113,-3.7501233684278166,-3.0685490797051287
1336, full,49,-5.134872573370836,-3.065948084300879
2456, words,30,-2.936642336457347,-3.0597425576454653
2921, gave,26,-5.472363151036776,-3.046930468999422
1363, home,67,-3.496402684865005,-3.0449198765329215
1767, body,32,-2.9900156427174807,-3.0410087374038994
3781, analysis,21,-4.3194733162720995,-3.0404616324674523
2728, cause,34,-5.027729278663173,-3.0366554263403973
1705, news,73,-3.6452184875100238,-3.02918454551071
662, pre,23,-6.8970392190891765,-3.0254506416942757
1439, All,25,-4.525781965712667,-3.0222657374379924
4381, agreement,22,-3.962291132150726,-3.0200466826896775
710,ne,32,-2.252960426957202,-3.014678721753967
2495, pretty,22,-5.231535976583308,-3.011484059420498
2166, front,30,-4.478425303961315,-3.009905521208566
2460, friends,29,-3.0553027031750513,-3.0095533697769565
1854, others,48,-3.5352109340795628,-3.0050326700632772
5006, cars,25,-3.657973437309265,-3.0048486456274985
1256, lot,82,-1.858586693228018,-3.0035862167615717
3653,men,22,-1.1320782949385995,-3.0034801571799274
3945, February,26,-3.5687579191648044,-2.999098576032198
70,g,39,-3.516426710527762,-2.9942281590810103
2716, released,50,-3.2432423822209238,-2.990449691601098
2678, countries,34,-2.77394959081293,-2.9790070598999803
5054, dollars,25,-2.3866644410043953,-2.9708080484718087
674, our,263,-3.1436017087025316,-2.9668237359643452
5481, Bur,21,-2.4216134036015275,-2.9659698801503205
73,j,25,-2.4545476975501517,-2.945959775389638
1088, around,101,-4.116327755743324,-2.944393503562649
860, 9,47,-4.190129819058595,-2.9439184949733317
3288, natural,22,-4.4506842771714386,-2.939997022124854
2221, begin,21,-5.717455307642619,-2.9390829631260464
2187, whole,32,-3.96171351353496,-2.937884067941013
2846, terms,36,-3.2301436644516395,-2.929467979150811
2923, killed,32,-2.657054360024631,-2.9231046298518777
2866, speed,23,-4.499840100660272,-2.9182830665098587
1297, told,103,-3.341969878783504,-2.9125287366434205
4268, drop,21,-4.0518277649368555,-2.9104452537638803
635, also,297,-3.345906122507659,-2.902980103858305
2098, reported,38,-3.52375766831009,-2.900384210834378
2482, results,33,-3.8308097395029934,-2.8993725180625916
3592, society,32,-4.081340792006813,-2.895182106294669
2877, living,27,-4.388904130017316,-2.8852159712049694
7432, threats,22,-3.1621705446582795,-2.8827715336069972
4664, senior,24,-3.8930624226729074,-2.8785227139790854
1755, night,43,-2.8647901686693564,-2.876949858123458
976, same,120,-2.474092330482866,-2.8753315467600866
3940, followed,27,-5.002117692320435,-2.868216085213202
2646, film,35,-3.7216926310743603,-2.857987873043333
1031,az,31,-1.3563625241269268,-2.8472356434175445
428, this,794,-3.117483609551319,-2.8401357468600064
616, my,247,-3.0194100525262217,-2.838109507367792
2872, match,21,-5.981724540392558,-2.834485911187671
2835, round,48,-3.2240918223493886,-2.8339223665437507
4334, heavy,22,-5.1526500826108865,-2.8338008387945592
1110, day,136,-2.2465006498267246,-2.8275202274620397
718, 6,59,-3.3084122021919335,-2.826317966631535
777, these,156,-4.132709454076412,-2.823570667360074
1760, done,61,-2.8402723459618504,-2.8221288982656643
3807, movie,38,-3.53648874433221,-2.821165617016193
4249, nor,21,-3.163612999465494,-2.820227622542353
10571, km,23,-1.2339392229509742,-2.8150013889712477
2907, Star,26,-3.7473738599711885,-2.809699597513267
1633, air,33,-4.636508683250709,-2.807625541519938
1626, within,42,-5.185466217342764,-2.803139355388426
4706, manager,24,-3.3446328012893596,-2.799069400255879
4987, agreed,25,-4.485183181762696,-2.794206328392028
2652, stay,23,-4.825201212815718,-2.7917651409946345
2651, forward,38,-2.3501773966035167,-2.7827806897510436
1004, Le,21,-5.333797828859782,-2.7785145845375068
1135,We,124,-3.7279333546269506,-2.771982226073892
2272, space,29,-4.540244771231865,-2.771186401361021
4884, issued,23,-3.7672717266756557,-2.7710214794977848
1243, things,80,-3.507031843473669,-2.7695523298229094
58,[,26,-5.874101464564983,-2.7659753377621
1992, President,70,-4.2988521043211225,-2.755396109446883
6796, GOP,23,-5.280876766080442,-2.7551345877025435
2211, 2013,50,-3.782640989050269,-2.7498513350635765
2993, knew,27,-4.173209375805325,-2.7473178263063787
5928, domestic,23,-4.971284982950791,-2.7440794110298157
4466, budget,25,-4.260229524672031,-2.735247980058194
514, us,105,-2.4238961305093696,-2.7333193987983533
3096, board,27,-3.2938043539378903,-2.728701560923515
325,se,23,-2.903167925461236,-2.728074531430257
3951, lines,24,-4.731295478355605,-2.7253857219087267
2722, received,43,-3.7699800611928453,-2.723755798367567
2932, August,23,-3.493849589570385,-2.7226303493928
2159, World,61,-2.4643495468333074,-2.6989404840850972
3367, son,33,-3.3545070266012442,-2.694831888530065
1239, never,73,-4.108976617888003,-2.6928178197716717
1218, second,81,-3.8859401209118927,-2.6893094494754886
1583, Dr,25,-5.068828638787381,-2.6885550415562465
966, point,65,-2.741510485356244,-2.6867647765777427
1790, short,40,-4.13831004363019,-2.6749737909762192
2219, common,40,-5.214970203216216,-2.6697178925322085
3035, April,34,-2.6507472568842143,-2.6681008797090993
2011, My,27,-4.973223789698547,-2.666712193853326
3296, fans,32,-3.925365407951176,-2.6649068174883723
2324, security,22,-3.5420809829268944,-2.6515002406879584
2995, events,28,-4.103015997457468,-2.6498052183700826
356, we,514,-2.596051109202092,-2.6493783675599394
4056, programs,29,-3.9177327272562503,-2.6490786493482905
270,it,32,-3.2974056336624926,-2.648525897462605
1912, based,49,-5.20679260273369,-2.6476902012922325
1630, control,44,-3.328683763562532,-2.6449641240019863
1657, light,36,-4.870041916728951,-2.6404161983454184
757, again,38,-3.662743265477873,-2.639781771674232
2116, self,28,-6.1429426457200735,-2.6370167945112497
4133, resources,26,-4.271379982336209,-2.6316702477633953
1271, number,98,-3.128070667697288,-2.6309154209210446
390, de,30,-6.158501770099004,-2.6288605789343507
2276, general,51,-3.8161914619119544,-2.6246956698117123
1944, present,24,-4.97199347615242,-2.623788734277089
4039, chief,27,-4.202649807143542,-2.6234885569385913
7713, investors,28,-3.775761469383724,-2.6218626154087747
3011, gets,22,-4.707206520167264,-2.616661917079579
1597, business,57,-4.461486850824721,-2.6157742300426454
2147, nothing,38,-4.459224747493863,-2.6087683234363794
2321, 2012,41,-3.5201683466027425,-2.5958373212232817
1969, close,45,-4.679139945853805,-2.595737581171206
606, them,222,-2.2830191031937397,-2.5946928329665115
767, 7,50,-4.5912614911049605,-2.594563040360808
2073, else,42,-2.265990873222195,-2.594281618039878
642, 5,80,-4.501281607704004,-2.5882873840921095
3034, economic,31,-4.810218298627484,-2.58605482982051
11010, Gaza,23,-2.450238029594007,-2.5849211565826247
3278, poll,33,-3.244734911756082,-2.5846296604158296
2277, hit,42,-4.584725143565309,-2.577341429977899
4538, draft,22,-4.292510375168852,-2.5771786490539936
2901, July,27,-4.3375620135554565,-2.5758413297158693
2060, single,49,-4.4904439246700125,-2.5744287311194505
3052, website,30,-3.1019915605584782,-2.5711292043328284
2524, site,24,-3.255831664428115,-2.5701655490944786
2300, matter,39,-2.5598324838763054,-2.5674187855788313
845, very,167,-4.672278475250581,-2.5621685907021607
645, no,254,-3.598716393820852,-2.5548253299147197
1793, God,27,-2.8348906189203262,-2.5432549014135644
89,z,38,-1.9928216458651342,-2.5420664082220785
1268,IN,27,-1.6402706565956275,-2.5417772622227117
597, any,193,-3.3585373793901763,-2.539998447543331
2805, March,35,-3.6649921670223455,-2.529320557874494
3650, store,27,-3.367055284066333,-2.5256605660197913
788, then,144,-3.6113976567460973,-2.5191402101791023
1254, feel,32,-3.865352655760944,-2.5176676334813237
2330, white,32,-5.263966042548418,-2.5145996250212193
1165, too,86,-4.0214408113036395,-2.511331334688462
2582, soon,29,-3.775102655114285,-2.5099337987987127
362, 2,126,-3.7171961266735924,-2.5044773516396712
2720, interview,28,-2.0925902418260063,-2.497558535475816
513, 3,83,-4.332652728494077,-2.4965466511918297
1231, without,81,-5.023329718742681,-2.4919804171457836
2107, live,40,-4.1578450301502015,-2.491824763086334
1296, form,33,-3.15258366061431,-2.4903684907564614
3230, international,34,-4.80160035543582,-2.4896274200257134
1592, win,25,-3.5872902482748033,-2.489168099462986
3377, spent,24,-4.7406127799598226,-2.486132002355589
1182, head,40,-4.489099130034447,-2.485408497601748
3421, changed,22,-3.9199999299916355,-2.4834347692402927
45,N,39,-2.954815754559464,-2.478169051057567
308, g,23,-6.1808078081711475,-2.4752632172211353
1576, enough,68,-3.7169365677571693,-2.4701114446335635
1584, 2016,56,-2.431392126600258,-2.4677844997495413
2003, future,53,-3.4961865128211254,-2.4669443074051505
265,at,46,-3.40706518132356,-2.465403221022469
2494, rate,23,-1.7385491521057228,-2.465207949564185
410, v,26,-5.872469630378943,-2.4615955390036097
1051, sign,25,-4.0911023044586186,-2.4608505010604853
1893, president,66,-2.8562293251002715,-2.456600603090148
53,V,38,-3.6468746520480826,-2.4506903421133757
2882, response,28,-4.776277871004173,-2.443975341107164
1933, months,72,-2.214847590205156,-2.443804976789074
1445, move,39,-4.450292683564699,-2.4415234434298982
2267, research,61,-3.6468557455256336,-2.436418237439433
4865, border,33,-2.837125461492123,-2.430041023974561
2726, serious,26,-3.3379404136481194,-2.4300361729871764
609, Ch,23,-3.484226444169231,-2.423376031867836
3599, starting,21,-5.459327868052891,-2.421142419179281
84,u,29,-1.875577937245343,-2.418348604416051
3812, toward,27,-3.2312102141203702,-2.4177157878875732
2636, dead,23,-3.3839083284382587,-2.4150325089450115
2422, military,28,-3.51896618945258,-2.4130529591015404
625, over,237,-3.857758932673266,-2.410970082187255
1624, claim,30,-4.01078308224678,-2.410754857460658
1853, 2015,56,-3.085155254676855,-2.409504485152346
1910, market,45,-3.25975475382422,-2.408407039291018
2270, break,25,-5.509120881557465,-2.407900469303131
1103, real,62,-4.993363461970735,-2.40635885987074
3967, positive,22,-4.9366216171871535,-2.406191820448095
41,J,40,-2.8507096665445717,-2.4019671075628137
3597, writing,22,-4.800302758812904,-2.399315992539579
2476, needs,25,-4.423486233055591,-2.3970516297221183
2911, hope,23,-4.538742505985757,-2.3955672875694605
540,able,35,-1.6208086532657036,-2.394704651208096
1464, always,67,-4.6918034153198125,-2.393012085067692
2622, needed,43,-4.601941812242013,-2.3913686312951663
4842, Chicago,23,-4.163614086482836,-2.3911257489867834
2947, Post,30,-2.599590047157229,-2.3905217634636453
890, long,106,-4.145921176510318,-2.3902701863421587
2829, simple,41,-3.7172480354130997,-2.388821352318656
311, S,50,-4.515365418512374,-2.385946296136826
3985, coach,21,-2.599828710158666,-2.3849477672040282
285, m,24,-4.869815646360318,-2.383604646970828
1622, season,74,-2.4261734021085823,-2.382130577796488
3756, leading,31,-5.652384778184276,-2.379117399454117
347, B,90,-3.983796841294194,-2.3785145780175094
1398, class,30,-4.4021364813049635,-2.376632248858611
1946, 2014,38,-3.7971025112722265,-2.366272712665561
3329, morning,40,-3.3352715872228145,-2.3618317671120166
3017, included,21,-4.5042534328642345,-2.3597821962265746
1535, health,67,-3.1660952850509045,-2.3597745381629287
1138, met,30,-3.897758524616559,-2.35956254027163
5052, judge,22,-3.78073662773452,-2.3539582682265476
3417, described,23,-4.843175602995831,-2.351441056832024
1057, run,56,-4.6437339113950395,-2.350799205933332
2158, however,42,-4.0528807159280404,-2.3501057651481547
314, I,880,-2.3108608042578864,-2.348057487283669
2975, road,31,-3.860902702616107,-2.3450173889437034
1107, really,81,-4.9361057261258,-2.334371504040412
2688, West,24,-4.052244282017152,-2.3330103916426497
1683, ever,67,-3.051390965371869,-2.332823290920534
2087, added,37,-3.682333678812594,-2.3323692985483118
4858, massive,34,-6.235978056402767,-2.329691746655633
1400, No,50,-4.4035253182565794,-2.327178503074683
3267, October,26,-3.6885620968846173,-2.326800769338241
1730, deal,57,-3.237727640229359,-2.3239005289056847
66,c,41,-3.6455603217785586,-2.322805015648511
67,d,61,-2.7005955609042087,-2.3202121930311868
1808, question,37,-3.027971994509367,-2.3172570973433353
5471, opposition,32,-5.298683822154999,-2.31584569811821
3899, Michael,21,-4.3079400615644685,-2.3157195208006582
1474, near,27,-5.798765629529953,-2.3143165762777684
2241, himself,40,-4.407297937432304,-2.313492818316445
1607, expect,31,-4.374691801686441,-2.308211013194053
4046, speech,29,-1.6861415153433537,-2.3067322828774826
448,out,21,-2.285432657526274,-2.3026038565162925
1975, believe,45,-3.4918365423619333,-2.3009755263570693
1988, value,36,-4.467136989037196,-2.299025861753358
2137, player,39,-2.4010433704138565,-2.299025446892931
4028, actions,22,-4.544688419333067,-2.296539477347819
3066, decided,34,-3.8928498906247757,-2.2938686258652634
3399, Americans,39,-3.5038535564373703,-2.292958279450734
1816, went,66,-4.303138204183514,-2.292604698788967
3693,.[,33,-4.037764354185625,-2.2916512155171596
2766, leaders,28,-3.4796788735049113,-2.2911597032632147
991, still,144,-4.7066017434828815,-2.2906092614349385
2428, issues,48,-3.5216870441642336,-2.2901621069528724
2520, South,27,-4.79931405628169,-2.289753365295905
3136, reports,28,-3.400193159169118,-2.289312043260517
2608, 26,27,-6.042921980222066,-2.289030803574456
3645, investigation,28,-2.990403512226684,-2.2870279364287853
2260, national,35,-5.011710254947788,-2.281132923392579
4837, researchers,30,-3.478903090953827,-2.280895805358887
1688, major,51,-5.213399727554882,-2.2808772027492523
2046, fire,26,-2.5718412194401026,-2.2759491404839745
2823, shot,38,-3.7669974933623482,-2.2739437483741263
2842, ways,32,-2.7610170268908405,-2.267304887600403
1119, They,98,-3.4062017062488867,-2.2667995746038394
2551, decision,46,-3.6346497159937154,-2.266307398028996
880, well,147,-2.687800823108984,-2.265920234692036
604, 4,72,-3.835010901898689,-2.262650876199283
7,(,57,-3.0741075368214137,-2.2624508693381298
3181, brought,26,-5.118428555818705,-2.2622022605859318
1394, keep,51,-4.344288539744037,-2.261846299173639
1100, read,39,-4.261155864427938,-2.246590240582755
869, call,34,-3.51507952976424,-2.2461144322365088
260,re,154,-1.829433880433026,-2.2448169668080356
3114, looked,21,-4.4626602956226895,-2.244018282209124
2497, saw,27,-4.087081688421744,-2.2432649797863426
481, will,531,-2.481188676311521,-2.24099947968488
925, made,131,-4.212418120269102,-2.240783215877209
993,ah,24,-2.3706694922305664,-2.238892353908644
520, St,39,-5.104926531418012,-2.2347860902738876
1048, person,43,-3.114887453799764,-2.23446082236072
3298, global,38,-4.888947788037751,-2.2338899562233374
3414, announced,48,-3.435038147804638,-2.2330875896538296
1388, main,41,-5.1911908324080995,-2.232824832064713
3818, officer,31,-1.311069052906767,-2.2315884209688637
3328, receive,26,-3.7418121673824944,-2.2285123840713195
1627, line,43,-3.7525290669392803,-2.22723139188358
3403, conditions,26,-3.6117961874518256,-2.2178091632488828
1282, come,68,-3.6210778107924853,-2.214609728275665
2058, comes,67,-3.4035639485062807,-2.20930942068217
2669, Washington,50,-3.1452196956123224,-2.2014412868325604
3073, looks,29,-4.453568840848988,-2.199325302551533
2925, goes,28,-4.481431622324245,-2.196683032970343
2479, age,25,-1.6983292841154616,-2.194943540628301
1964, political,77,-4.586391769059293,-2.194098536457334
720, $,238,-1.6493733014567549,-2.1936709256732674
1276, must,58,-4.073197032034433,-2.1920467521368066
4172, families,23,-4.229617228974467,-2.19204425163891
3381, term,25,-2.4428240422904492,-2.1916320087015624
2620, increase,33,-3.4677154008637774,-2.190661142043995
1997, anything,40,-5.4564904946833845,-2.1905802290886642
1139, says,122,-2.8868011917201346,-2.1900094434786888
2695, content,26,-5.066946175235969,-2.189898482882059
4819, politics,25,-3.9729728600382805,-2.187399609982967
71,h,29,-2.675420230056951,-2.1860765607048833
3176, financial,29,-4.629224254906274,-2.1834702088441382
2990,They,29,-4.926034208001761,-2.1792656676522624
640, time,294,-1.8775952383808532,-2.1792123258358567
3896, rule,21,-4.155862544618902,-2.1775574936043647
2807, China,29,-3.6070719788107892,-2.1767213739904347
2627, became,38,-5.282214288060603,-2.175063097751454
598, app,29,-3.412642187984853,-2.1745270974934097
2092, similar,35,-5.17838049701282,-2.16826040319034
2687, anyone,44,-5.241802833297036,-2.1628998517990112
279, p,47,-3.913532938174111,-2.162507809302274
2785, potential,28,-4.587332879858358,-2.1620695005570134
2291, include,29,-3.1259959417170493,-2.160564066521052
2708, article,30,-2.609259236487075,-2.159338590867992
471, U,140,-3.7634049119693893,-2.15788358481867
1810, War,25,-1.9074599579849747,-2.1555784179142212
340, it,1252,-2.4141831950234516,-2.1550524753010527
4065, crime,28,-2.3142768051475286,-2.154762701796634
857, does,73,-3.6477441379468734,-2.154712551260648
2938, expected,40,-3.9013859782367946,-2.151451056823134
736, back,115,-3.7933505589790317,-2.1512864568716163
1842, love,44,-4.329899916933342,-2.150689762085676
379, at,835,-3.2322339776341695,-2.14952117080839
2184, court,44,-3.172006571538408,-2.1472573628733778
2253, America,52,-3.5723444905776818,-2.1451672047842294
1109, fact,56,-2.7531397047922446,-2.1442720880129076
669,ors,24,-1.0016117158714526,-2.140960815231665
5153, funds,21,-4.25865456036159,-2.1404236384800504
3923, stories,26,-3.9916855530094697,-2.137540445104465
1839, won,47,-4.1215597628913025,-2.135307501288171
3002, cover,21,-5.276368670520329,-2.128907662062417
2106, history,51,-3.614711872795049,-2.1265814825161997
1838, makes,37,-4.41687516425107,-2.125923039139928
1560, tell,37,-4.410793318539052,-2.1245924544495507
2988, father,24,-2.9485890610764423,-2.121842367574573
1613, past,82,-2.938149491838952,-2.1188249115394884
1903, early,53,-5.220686630258021,-2.117108616064179
1989, area,36,-3.285636897716257,-2.115832846197817
3894, Well,21,-5.414293118885586,-2.115438711075555
866, down,134,-2.658920645877135,-2.1154261501227962
2048, almost,66,-6.430014855933912,-2.1153047590544727
1097, car,35,-3.77415267101356,-2.109915412749563
3249, meeting,33,-3.4582189677113835,-2.109238547131871
2491, running,44,-5.306623776189306,-2.106248115274039
1096,ize,22,-0.4469542994480765,-2.106122259245405
1517, thing,64,-2.2114956303757936,-2.105901546043242
327, C,65,-5.145605748318709,-2.0971882500327546
2050, study,59,-2.7175852269944496,-2.0926053503812367
2180, previous,24,-5.218311537057161,-2.090421876559655
1907, fight,28,-4.621697272573199,-2.0901706867984364
466, do,236,-2.9992172584584833,-2.0861642673469576
1178, few,101,-3.03887268517277,-2.0837145528138277
783, now,174,-3.4912362705453517,-2.08186362403289
2693, September,27,-4.213455730014378,-2.07978195393527
2756, price,26,-3.7402856957453947,-2.0791923214609804
5085, residents,29,-3.661503901769375,-2.078516183742162
346,il,38,-1.0997511826533715,-2.0756798796424656
2239, step,24,-2.786998371904095,-2.0739348437637086
2753, takes,33,-4.907706063784038,-2.0712596884942753
4671, parties,21,-3.710932271821158,-2.0711290915274905
1310, little,86,-3.53842469405149,-2.0701536734538193
2962, focus,38,-4.815079323163158,-2.0644784052121006
484, they,518,-2.3864320790355587,-2.0639083154488747
2177, 2017,42,-2.5299275209198684,-2.0620313978662517
775, We,121,-3.4067819865587867,-2.060651573434295
2351, National,44,-3.7214471957730977,-2.0559920787980612
2635, White,38,-4.749144887992818,-2.0552488854154944
1441, return,31,-3.7146662238144104,-2.0549584670412924
3773, economy,41,-3.0110905083214363,-2.0466600598358524
922, good,114,-3.8593981668287727,-2.0435667414741037
1524, school,56,-3.5369250234299607,-2.04090321986171
3840, reasons,42,-3.849444478927624,-2.040460217034533
734, two,230,-3.986718241761074,-2.034668862066515
344,ce,21,-1.5458457903964917,-2.0295013997719726
302, re,26,-6.487941796963032,-2.0246548652648926
21,6,55,-2.701548319724812,-2.0240430335344914
2125, isn,41,-4.817314255528334,-2.0233985708981024
2119, room,25,-4.128883928656578,-2.022138160280883
4485, rise,27,-2.0477906013149076,-2.0191467188954078
5417, sea,22,-4.137575795704668,-2.0188221172852945
1737, May,34,-3.449583864856429,-2.017395336475388
2458, changes,32,-4.558823268394917,-2.0162156862206757
1661, times,58,-2.2742854947222253,-2.014187241993756
517, more,471,-3.2497388861078638,-2.009361747088969
4058, ahead,23,-4.097504242606785,-2.0088643094767695
760, know,124,-2.537974010468104,-2.007441256117853
360, D,74,-3.772396225977777,-2.007180375835191
3667, claims,29,-4.824258135310535,-2.002553720926416
1203,less,29,-1.992635523605337,-1.9994635296853034
